clip_title,clip_order,Nishant_participant_arousal,Nishant_clip_arousal,Nishant_impact_arousal,debjit2001_participant_arousal,debjit2001_clip_arousal,debjit2001_impact_arousal,pranjal123_participant_arousal,pranjal123_clip_arousal,pranjal123_impact_arousal,aritra_participant_arousal,aritra_clip_arousal,aritra_impact_arousal,sayantankuila_participant_arousal,sayantankuila_clip_arousal,sayantankuila_impact_arousal,ajaycc17_participant_arousal,ajaycc17_clip_arousal,ajaycc17_impact_arousal,Expressed_Consensus,Nishant_match_E_P,Nishant_match_P_I,Nishant_drift,debjit2001_match_E_P,debjit2001_match_P_I,debjit2001_drift,pranjal123_match_E_P,pranjal123_match_P_I,pranjal123_drift,aritra_match_E_P,aritra_match_P_I,aritra_drift,sayantankuila_match_E_P,sayantankuila_match_P_I,sayantankuila_drift,ajaycc17_match_E_P,ajaycc17_match_P_I,ajaycc17_drift
TheBlindSide_058.mp4,137,4,4,4,4,3,3,5,4,3,3,2,2,5,4,5,4,2,2,3.5,False,True,0,False,True,-1,False,False,-2,False,True,-1,False,False,0,False,True,-2
TheBlindSide_059.mp4,138,4,4,4,5,3,4,5,4,3,3,3,3,5,5,5,5,4,3,4.0,True,True,0,False,False,-1,True,False,-2,False,True,0,False,True,0,True,False,-2
TheBlindSide_060.mp4,139,4,4,4,4,5,4,5,5,4,5,3,1,5,4,4,5,4,4,4.0,True,True,0,False,False,0,False,False,-1,False,False,-4,True,True,-1,True,True,-1
TheBlindSide_061.mp4,140,4,4,3,5,5,5,5,5,4,4,4,2,5,5,5,5,4,4,4.5,False,False,-1,False,True,0,False,False,-1,False,False,-2,False,True,0,False,True,-1
TheBlindSide_062.mp4,141,4,3,3,5,5,3,5,4,3,4,3,3,5,3,4,4,4,4,3.5,False,True,-1,False,False,-2,False,False,-2,False,True,-1,False,False,-1,False,True,0
TheBlindSide_063.mp4,142,4,4,5,5,4,3,5,3,2,4,2,1,5,3,3,5,4,4,3.5,False,False,1,False,False,-2,False,False,-3,False,False,-3,False,True,-2,False,True,-1
TheBlindSide_064.mp4,143,4,3,4,5,5,5,5,5,5,3,4,4,5,5,5,4,4,4,4.5,False,False,0,False,True,0,False,True,0,False,True,1,False,True,0,False,True,0
TheBlindSide_065.mp4,144,4,4,3,5,4,2,5,3,2,4,2,1,5,3,4,4,3,2,3.0,False,False,-1,False,False,-3,True,False,-3,False,False,-3,True,False,-1,True,False,-2
TheBlindSide_066.mp4,145,4,4,4,5,3,2,5,4,2,3,1,1,5,2,3,5,2,2,2.5,False,True,0,False,False,-3,False,False,-3,False,True,-2,False,False,-2,False,True,-3
TheBlindSide_067.mp4,146,4,4,3,5,4,3,5,2,1,3,1,1,5,2,2,4,1,1,2.0,False,False,-1,False,False,-2,True,False,-4,False,True,-2,True,True,-3,False,True,-3
TheBlindSide_068.mp4,147,4,4,3,5,5,5,5,4,3,3,4,4,5,4,5,4,4,4,4.0,True,False,-1,False,True,0,True,False,-2,True,True,1,True,False,0,True,True,0
TheBlindSide_069.mp4,148,4,4,3,4,4,5,5,5,5,4,2,1,5,4,4,5,4,4,4.0,True,False,-1,True,False,1,False,True,0,False,False,-3,True,True,-1,True,True,-1
TheBlindSide_071.mp4,149,4,3,4,5,2,3,5,4,3,4,1,1,5,4,5,4,3,3,3.0,True,False,0,False,False,-2,False,False,-2,False,True,-3,False,False,0,True,True,-1
TheBlindSide_072.mp4,150,4,3,2,4,2,1,5,4,2,4,1,1,5,3,5,5,2,2,2.5,False,False,-2,False,False,-3,False,False,-3,False,True,-3,False,False,0,False,True,-3
TheBlindSide_073.mp4,151,4,4,4,5,2,1,5,4,2,3,1,1,5,3,4,4,2,2,2.5,False,True,0,False,False,-4,False,False,-3,False,True,-2,False,False,-1,False,True,-2
TheBlindSide_075.mp4,152,4,2,2,4,2,2,5,3,2,3,2,1,5,2,2,4,2,2,2.0,True,True,-2,True,True,-2,False,False,-3,True,False,-2,True,True,-3,True,True,-2
TheBlindSide_076.mp4,153,4,4,2,4,3,3,5,4,2,3,1,1,5,2,3,4,2,2,2.5,False,False,-2,False,True,-1,False,False,-3,False,True,-2,False,False,-2,False,True,-2
TheBlindSide_077.mp4,154,4,3,2,4,3,3,5,4,3,3,2,2,5,3,3,5,3,3,3.0,True,False,-2,True,True,-1,False,False,-2,False,True,-1,True,True,-2,True,True,-2
TheBlindSide_078.mp4,155,4,2,2,4,3,3,5,4,3,3,2,2,5,3,3,4,2,3,2.5,False,True,-2,False,True,-1,False,False,-2,False,True,-1,False,True,-2,False,False,-1
TheBlindSide_079.mp4,156,4,4,4,4,4,3,5,5,5,3,4,4,5,4,5,4,4,4,4.0,True,True,0,True,False,-1,False,True,0,True,True,1,True,False,0,True,True,0
TheBlindSide_080.mp4,157,4,3,3,4,3,3,5,5,4,3,2,2,5,3,4,5,4,4,3.0,True,True,-1,True,True,-1,False,False,-1,False,True,-1,True,False,-1,False,True,-1
TheBlindSide_081.mp4,158,4,4,4,4,4,2,5,3,2,4,3,1,5,4,4,4,3,3,3.5,False,True,0,False,False,-2,False,False,-3,False,False,-3,False,True,-1,False,True,-1
TheBlindSide_082.mp4,159,4,3,3,5,4,2,5,4,3,3,2,1,5,4,4,4,3,2,3.5,False,True,-1,False,False,-3,False,False,-2,False,False,-2,False,True,-1,False,False,-2
TheBlindSide_083.mp4,160,4,3,4,4,2,2,5,4,2,3,3,3,5,3,3,5,3,2,3.0,True,False,0,False,True,-2,False,False,-3,True,True,0,True,True,-2,True,False,-3
TheBlindSide_084.mp4,161,4,3,3,5,2,2,5,4,3,4,1,1,5,3,3,4,2,3,2.5,False,True,-1,False,True,-3,False,False,-2,False,True,-3,False,True,-2,False,False,-1
TheBlindSide_085.mp4,162,4,3,3,4,1,1,5,4,3,3,1,1,5,4,4,4,1,2,2.0,False,True,-1,False,True,-3,False,False,-2,False,True,-2,False,True,-1,False,False,-2
TheBlindSide_086.mp4,163,4,2,2,5,2,3,5,4,3,3,2,2,5,3,3,4,1,2,2.0,True,True,-2,True,False,-2,False,False,-2,True,True,-1,False,True,-2,False,False,-2
TheBlindSide_087.mp4,164,4,4,4,5,2,3,5,4,2,3,3,3,5,3,4,5,3,2,3.0,False,True,0,False,False,-2,False,False,-3,True,True,0,True,False,-1,True,False,-3
TheBlindSide_088.mp4,165,4,3,2,5,2,2,5,3,2,4,2,1,5,3,3,4,3,3,3.0,True,False,-2,False,True,-3,True,False,-3,False,False,-3,True,True,-2,True,True,-1
TheBlindSide_089.mp4,166,4,2,2,4,3,3,5,4,2,5,1,1,5,3,4,4,3,3,3.0,False,True,-2,True,True,-1,False,False,-3,False,True,-4,True,False,-1,True,True,-1
TheBlindSide_091.mp4,167,4,4,4,4,4,5,5,5,3,3,2,2,5,3,4,5,4,3,4.0,True,True,0,True,False,1,False,False,-2,False,True,-1,False,False,-1,True,False,-2
TheBlindSide_092.mp4,168,4,3,3,5,4,3,5,4,2,4,2,1,5,3,3,5,3,4,3.0,True,True,-1,False,False,-2,False,False,-3,False,False,-3,True,True,-2,True,False,-1
TheBlindSide_093.mp4,169,4,2,2,4,3,4,5,5,5,3,3,3,5,4,5,4,3,3,3.0,False,True,-2,True,False,0,False,True,0,True,True,0,False,False,0,True,True,-1
TheFaultInOurStars_000.mp4,170,4,3,2,5,2,3,5,3,2,5,1,1,5,4,5,5,3,4,3.0,True,False,-2,False,False,-2,True,False,-3,False,True,-4,False,False,0,True,False,-1
TheFaultInOurStars_001.mp4,171,4,3,4,4,3,3,5,4,3,4,1,1,5,3,2,4,2,2,3.0,True,False,0,True,True,-1,False,False,-2,False,True,-3,True,False,-3,False,True,-2
TheFaultInOurStars_002.mp4,172,4,3,4,4,3,3,5,5,4,4,3,3,5,4,4,5,2,3,3.0,True,False,0,True,True,-1,False,False,-1,True,True,-1,False,True,-1,False,False,-2
TheFaultInOurStars_003.mp4,173,4,4,3,5,4,3,5,4,3,5,3,3,5,3,3,4,3,3,3.5,False,False,-1,False,False,-2,False,False,-2,False,True,-2,False,True,-2,False,True,-1
TheFaultInOurStars_004.mp4,174,4,4,4,5,4,2,5,4,3,4,2,1,5,4,4,5,3,2,4.0,True,True,0,True,False,-3,True,False,-2,False,False,-3,True,True,-1,False,False,-3
TheFaultInOurStars_005.mp4,175,4,4,4,4,4,3,5,4,4,3,2,2,5,3,4,4,4,5,4.0,True,True,0,True,False,-1,True,True,-1,False,True,-1,False,False,-1,True,False,1
TheFaultInOurStars_006.mp4,176,4,4,4,5,5,5,5,4,4,3,4,4,5,4,3,4,3,3,4.0,True,True,0,False,True,0,True,True,-1,True,True,1,True,False,-2,False,True,-1
TheFaultInOurStars_007.mp4,177,4,3,4,4,4,3,5,3,3,4,1,1,5,3,3,5,4,3,3.0,True,False,0,False,False,-1,True,True,-2,False,True,-3,True,True,-2,False,False,-2
TheFaultInOurStars_008.mp4,178,4,3,3,5,5,4,5,5,2,3,2,2,5,4,4,4,4,5,4.0,False,True,-1,False,False,-1,False,False,-3,False,True,-1,True,True,-1,True,False,1
TheFaultInOurStars_009.mp4,179,4,4,5,5,5,4,5,4,4,4,4,1,5,4,4,5,4,4,4.0,True,False,1,False,False,-1,True,True,-1,True,False,-3,True,True,-1,True,True,-1
TheFaultInOurStars_010.mp4,180,4,3,4,5,4,4,5,4,4,3,1,1,5,3,4,5,3,3,3.0,True,False,0,False,True,-1,False,True,-1,False,True,-2,True,False,-1,True,True,-2
TheFaultInOurStars_011.mp4,181,4,3,3,5,4,4,5,5,5,3,2,1,5,2,3,4,3,4,3.0,True,True,-1,False,True,-1,False,True,0,False,False,-2,False,False,-2,True,False,0
TheFaultInOurStars_012.mp4,182,4,4,4,5,4,5,5,5,5,3,2,1,5,4,3,4,4,4,4.0,True,True,0,True,False,0,False,True,0,False,False,-2,True,False,-2,True,True,0
TheFaultInOurStars_013.mp4,183,4,4,3,4,3,3,5,4,3,3,3,3,5,3,4,5,3,4,3.0,False,False,-1,True,True,-1,False,False,-2,True,True,0,True,False,-1,True,False,-1
TheFaultInOurStars_014.mp4,184,4,2,2,5,2,1,5,5,3,3,3,3,5,3,3,5,2,2,2.5,False,True,-2,False,False,-4,False,False,-2,False,True,0,False,True,-2,False,True,-3
TheFaultInOurStars_015.mp4,185,4,3,3,4,5,4,5,3,2,5,5,5,5,5,5,4,4,4,4.5,False,True,-1,False,False,0,False,False,-3,False,True,0,False,True,0,False,True,0
TheFaultInOurStars_016.mp4,186,4,5,4,5,5,3,5,3,1,3,4,2,5,4,5,5,5,5,4.5,False,False,0,False,False,-2,False,False,-4,False,False,-1,False,False,0,False,True,0
TheFaultInOurStars_017.mp4,187,4,3,3,4,3,3,5,4,5,3,2,2,5,4,5,4,2,2,3.0,True,True,-1,True,True,-1,False,False,0,False,True,-1,False,False,0,False,True,-2
TheFaultInOurStars_018.mp4,188,4,3,4,4,5,4,5,4,3,4,4,4,5,4,5,4,4,3,4.0,False,False,0,False,False,0,True,False,-2,True,True,0,True,False,0,True,False,-1
TheFaultInOurStars_019.mp4,189,4,3,3,4,5,4,5,5,5,5,4,4,5,4,5,4,3,4,4.0,False,True,-1,False,False,0,False,True,0,True,True,-1,True,False,0,False,False,0
TheFaultInOurStars_020.mp4,190,4,3,4,5,4,3,5,5,5,3,2,2,5,2,3,5,4,5,3.5,False,False,0,False,False,-2,False,True,0,False,True,-1,False,False,-2,False,False,0
TheFaultInOurStars_021.mp4,191,4,3,3,4,4,4,5,4,5,3,3,3,5,5,5,4,3,3,3.5,False,True,-1,False,True,0,False,False,0,False,True,0,False,True,0,False,True,-1
TheFaultInOurStars_022.mp4,192,4,4,4,5,3,3,5,4,3,4,1,1,5,4,4,4,2,2,3.5,False,True,0,False,True,-2,False,False,-2,False,True,-3,False,True,-1,False,True,-2
TheFaultInOurStars_023.mp4,193,4,4,5,4,2,1,5,3,3,3,3,3,5,4,4,4,2,2,3.0,False,False,1,False,False,-3,True,True,-2,True,True,0,False,True,-1,False,True,-2
TheFaultInOurStars_024.mp4,194,4,4,4,4,5,4,5,5,4,3,3,3,5,4,4,4,3,2,4.0,True,True,0,False,False,0,False,False,-1,False,True,0,True,True,-1,False,False,-2
TheFaultInOurStars_025.mp4,195,4,3,3,5,4,3,5,5,4,3,3,2,5,4,5,5,4,4,4.0,False,True,-1,True,False,-2,False,False,-1,False,False,-1,True,False,0,True,True,-1
TheFaultInOurStars_026.mp4,196,4,3,4,5,4,3,5,5,5,3,3,3,5,4,5,4,2,3,3.5,False,False,0,False,False,-2,False,True,0,False,True,0,False,False,0,False,False,-1
TheFaultInOurStars_027.mp4,197,4,3,3,5,3,3,5,5,4,5,2,1,5,4,5,4,4,4,3.5,False,True,-1,False,True,-2,False,False,-1,False,False,-4,False,False,0,False,True,0
TheFaultInOurStars_028.mp4,198,4,3,3,4,3,4,5,5,5,3,3,3,5,3,5,5,4,3,3.0,True,True,-1,True,False,0,False,True,0,True,True,0,True,False,0,False,False,-2
TheFaultInOurStars_029.mp4,199,4,3,4,5,4,3,5,4,5,3,3,3,5,3,3,5,3,3,3.0,True,False,0,False,False,-2,False,False,0,True,True,0,True,True,-2,True,True,-2
TheFaultInOurStars_030.mp4,200,4,5,5,4,4,5,5,5,5,3,3,3,5,4,4,5,4,3,4.0,False,True,1,True,False,1,False,True,0,False,True,0,True,True,-1,True,False,-2
TheFaultInOurStars_031.mp4,201,4,3,3,4,3,3,5,5,5,3,2,2,5,3,5,4,3,3,3.0,True,True,-1,True,True,-1,False,True,0,False,True,-1,True,False,0,True,True,-1
TheFaultInOurStars_032.mp4,202,4,4,4,5,4,2,5,4,4,3,3,3,5,2,2,4,4,4,4.0,True,True,0,True,False,-3,True,True,-1,False,True,0,False,True,-3,True,True,0
TheFaultInOurStars_033.mp4,203,4,2,3,5,4,3,5,4,5,4,2,1,5,3,4,4,3,3,3.0,False,False,-1,False,False,-2,False,False,0,False,False,-3,True,False,-1,True,True,-1
TheFaultInOurStars_034.mp4,204,4,3,4,4,3,3,5,4,4,3,2,1,5,4,4,5,4,4,3.5,False,False,0,False,True,-1,False,True,-1,False,False,-2,False,True,-1,False,True,-1
TheFaultInOurStars_035.mp4,205,4,4,3,5,3,4,5,3,3,3,4,4,5,4,5,4,3,3,3.5,False,False,-1,False,False,-1,False,True,-2,False,True,1,False,False,0,False,True,-1
TheFaultInOurStars_036.mp4,206,4,3,3,5,5,5,5,4,4,5,4,4,5,5,5,5,4,5,4.0,False,True,-1,False,True,0,True,True,-1,True,True,-1,False,True,0,True,False,0
TheFaultInOurStars_037.mp4,207,4,3,3,4,4,3,5,4,3,3,3,3,5,2,2,5,3,2,3.0,True,True,-1,False,False,-1,False,False,-2,True,True,0,False,True,-3,True,False,-3
TheFaultInOurStars_038.mp4,208,4,4,4,5,4,3,5,4,3,4,1,2,5,3,4,4,4,4,4.0,True,True,0,True,False,-2,True,False,-2,False,False,-2,False,False,-1,True,True,0
TheFaultInOurStars_039.mp4,209,4,3,4,5,4,3,5,4,4,3,2,2,5,3,3,4,4,3,3.5,False,False,0,False,False,-2,False,True,-1,False,True,-1,False,True,-2,False,False,-1
TheFaultInOurStars_040.mp4,210,4,3,3,4,3,3,5,5,5,3,3,2,5,4,5,5,4,5,3.5,False,True,-1,False,True,-1,False,True,0,False,False,-1,False,False,0,False,False,0
TheFaultInOurStars_041.mp4,211,4,3,3,5,5,4,5,5,5,3,3,3,5,4,5,4,2,2,3.5,False,True,-1,False,False,-1,False,True,0,False,True,0,False,False,0,False,True,-2
TheFaultInOurStars_042.mp4,212,4,3,3,4,4,3,5,4,4,4,1,1,5,3,4,5,3,3,3.0,True,True,-1,False,False,-1,False,True,-1,False,True,-3,True,False,-1,True,True,-2
TheFaultInOurStars_043.mp4,213,4,4,4,4,4,3,5,5,4,5,3,3,5,4,5,4,3,3,4.0,True,True,0,True,False,-1,False,False,-1,False,True,-2,True,False,0,False,True,-1
TheFaultInOurStars_044.mp4,214,4,3,3,5,4,4,5,5,4,3,2,3,5,4,4,5,3,4,3.5,False,True,-1,False,True,-1,False,False,-1,False,False,0,False,True,-1,False,False,-1
TheFaultInOurStars_045.mp4,215,4,3,3,4,3,4,5,5,5,5,2,2,5,4,4,4,3,2,3.0,True,True,-1,True,False,0,False,True,0,False,True,-3,False,True,-1,True,False,-2
TheFaultInOurStars_046.mp4,216,4,2,3,4,4,3,5,4,5,3,2,1,5,4,4,4,2,2,3.0,False,False,-1,False,False,-1,False,False,0,False,False,-2,False,True,-1,False,True,-2
TheFaultInOurStars_048.mp4,217,4,3,3,4,3,2,5,5,5,3,3,3,5,5,5,5,3,4,3.0,True,True,-1,True,False,-2,False,True,0,True,True,0,False,True,0,True,False,-1
TheFaultInOurStars_049.mp4,218,4,4,4,5,4,5,5,5,5,3,3,3,5,4,3,5,4,5,4.0,True,True,0,True,False,0,False,True,0,False,True,0,True,False,-2,True,False,0
TheFaultInOurStars_050.mp4,219,4,3,4,5,3,3,5,5,5,5,3,3,5,4,4,5,5,3,3.5,False,False,0,False,True,-2,False,True,0,False,True,-2,False,True,-1,False,False,-2
TheFaultInOurStars_051.mp4,220,4,2,3,4,3,3,5,5,5,3,2,2,5,5,5,4,4,4,3.5,False,False,-1,False,True,-1,False,True,0,False,True,-1,False,True,0,False,True,0
TheFaultInOurStars_052.mp4,221,4,3,3,4,4,3,5,4,3,3,3,2,5,3,4,4,3,3,3.0,True,True,-1,False,False,-1,False,False,-2,True,False,-1,True,False,-1,True,True,-1
TheFaultInOurStars_053.mp4,222,4,4,4,4,4,5,5,5,4,4,4,5,5,4,3,4,3,3,4.0,True,True,0,True,False,1,False,False,-1,True,False,1,True,False,-2,False,True,-1
TheFaultInOurStars_054.mp4,223,4,3,3,5,4,5,5,5,5,5,4,5,5,4,5,5,4,5,4.0,False,True,-1,True,False,0,False,True,0,True,False,0,True,False,0,True,False,0
TheFaultInOurStars_055.mp4,224,4,3,3,4,5,4,5,4,4,4,3,5,5,5,5,4,3,4,3.5,False,True,-1,False,False,0,False,True,-1,False,False,1,False,True,0,False,False,0
TheFaultInOurStars_056.mp4,225,4,4,4,5,5,5,5,5,4,3,2,1,5,5,5,5,3,3,4.5,False,True,0,False,True,0,False,False,-1,False,False,-2,False,True,0,False,True,-2
TheFaultInOurStars_057.mp4,226,4,3,3,5,4,5,5,4,4,3,4,4,5,4,5,5,3,3,4.0,False,True,-1,True,False,0,True,True,-1,True,True,1,True,False,0,False,True,-2
TheFaultInOurStars_058.mp4,227,4,4,5,4,3,3,5,3,4,3,2,1,5,5,5,5,2,3,3.0,False,False,1,True,True,-1,True,False,-1,False,False,-2,False,True,0,False,False,-2
TheFaultInOurStars_059.mp4,228,4,3,3,5,3,2,5,4,4,3,2,2,5,2,2,5,3,4,3.0,True,True,-1,True,False,-3,False,True,-1,False,True,-1,False,True,-3,True,False,-1
TheFaultInOurStars_060.mp4,229,4,2,2,4,2,1,5,2,2,5,1,1,5,3,2,5,1,2,2.0,True,True,-2,True,False,-3,True,True,-3,False,True,-4,False,False,-3,False,False,-3
TheFaultInOurStars_061.mp4,230,4,4,3,5,3,2,5,4,3,3,2,1,5,2,2,4,2,1,2.5,False,False,-1,False,False,-3,False,False,-2,False,False,-2,False,True,-3,False,False,-3
TheFaultInOurStars_062.mp4,231,4,3,2,4,3,2,5,4,1,4,1,1,5,1,1,4,2,3,2.5,False,False,-2,False,False,-2,False,False,-4,False,True,-3,False,True,-4,False,False,-1
TheFaultInOurStars_063.mp4,232,4,3,2,4,2,1,5,4,3,4,2,2,5,4,4,4,2,2,2.5,False,False,-2,False,False,-3,False,False,-2,False,True,-2,False,True,-1,False,True,-2
TheFaultInOurStars_064.mp4,233,4,4,5,4,3,4,5,5,5,3,4,4,5,4,5,4,4,2,4.0,True,False,1,False,False,0,False,True,0,True,True,1,True,False,0,True,False,-2
TheFaultInOurStars_065.mp4,234,4,3,3,5,2,2,5,4,3,3,1,1,5,5,5,4,2,1,2.5,False,True,-1,False,True,-3,False,False,-2,False,True,-2,False,True,0,False,False,-3
TheFaultInOurStars_066.mp4,235,4,3,3,5,3,3,5,4,5,4,1,1,5,4,3,4,3,2,3.0,True,True,-1,True,True,-2,False,False,0,False,True,-3,False,False,-2,True,False,-2
TheFaultInOurStars_067.mp4,236,4,5,5,4,3,4,5,5,5,4,2,1,5,5,5,5,4,4,4.5,False,True,1,False,False,0,False,True,0,False,False,-3,False,True,0,False,True,-1
TheFaultInOurStars_068.mp4,237,4,3,4,5,5,5,5,5,5,3,4,4,5,3,4,4,3,3,3.5,False,False,0,False,True,0,False,True,0,False,True,1,False,False,-1,False,True,-1
TheFaultInOurStars_069.mp4,238,4,3,3,5,3,3,5,4,4,3,1,1,5,3,3,4,2,3,3.0,True,True,-1,True,True,-2,False,True,-1,False,True,-2,True,True,-2,False,False,-1
TheFaultInOurStars_070.mp4,239,4,4,4,5,2,3,5,3,3,5,1,1,5,2,3,5,2,2,2.0,False,True,0,True,False,-2,False,True,-2,False,True,-4,True,False,-2,True,True,-3
TheFaultInOurStars_071.mp4,240,4,4,4,5,3,2,5,4,3,3,4,4,5,4,3,4,4,4,4.0,True,True,0,False,False,-3,True,False,-2,True,True,1,True,False,-2,True,True,0
TheFaultInOurStars_072.mp4,241,4,3,3,5,3,2,5,4,4,3,2,2,5,2,1,4,2,2,2.5,False,True,-1,False,False,-3,False,True,-1,False,True,-1,False,False,-4,False,True,-2
TheFaultInOurStars_073.mp4,242,4,3,2,5,4,3,5,5,5,3,1,1,5,3,5,4,2,2,3.0,True,False,-2,False,False,-2,False,True,0,False,True,-2,True,False,0,False,True,-2
TheFaultInOurStars_074.mp4,243,4,4,4,4,2,1,5,4,3,4,1,1,5,2,2,4,3,2,2.5,False,True,0,False,False,-3,False,False,-2,False,True,-3,False,True,-3,False,False,-2
TheFaultInOurStars_075.mp4,244,4,3,3,4,3,2,5,4,3,3,2,2,5,3,3,4,2,2,3.0,True,True,-1,True,False,-2,False,False,-2,False,True,-1,True,True,-2,False,True,-2
TheFaultInOurStars_076.mp4,245,4,4,3,5,2,2,5,4,3,5,2,2,5,3,5,4,3,2,3.0,False,False,-1,False,True,-3,False,False,-2,False,True,-3,True,False,0,True,False,-2
TheFaultInOurStars_077.mp4,246,4,4,4,4,2,1,5,1,2,3,4,4,5,1,1,5,4,2,3.0,False,True,0,False,False,-3,False,False,-3,False,True,1,False,True,-4,False,False,-3
TheSpectacularNow_023.mp4,247,4,3,2,4,2,1,5,3,3,3,1,1,5,4,4,4,3,3,3.0,True,False,-2,False,False,-3,True,True,-2,False,True,-2,False,True,-1,True,True,-1
TheSpectacularNow_068.mp4,248,4,2,2,5,3,4,5,3,2,3,1,1,5,2,3,5,1,2,2.0,True,True,-2,False,False,-1,False,False,-3,False,True,-2,True,False,-2,False,False,-3
TheTheoryOfEverything_001.mp4,249,4,3,3,5,3,3,5,4,3,3,2,2,5,4,4,4,3,2,3.0,True,True,-1,True,True,-2,False,False,-2,False,True,-1,False,True,-1,True,False,-2
TheTheoryOfEverything_003.mp4,250,4,4,4,4,2,1,5,4,3,4,2,1,5,3,3,5,2,2,2.5,False,True,0,False,False,-3,False,False,-2,False,False,-3,False,True,-2,False,True,-3
TheTheoryOfEverything_005.mp4,251,4,3,2,5,3,2,5,5,4,3,2,2,5,3,3,5,3,2,3.0,True,False,-2,True,False,-3,False,False,-1,False,True,-1,True,True,-2,True,False,-3
TheTheoryOfEverything_009.mp4,252,4,3,3,4,3,3,5,5,3,3,2,2,5,4,5,5,3,3,3.0,True,True,-1,True,True,-1,False,False,-2,False,True,-1,False,False,0,True,True,-2
TheTheoryOfEverything_012.mp4,253,4,4,4,5,5,4,5,5,4,3,4,4,5,5,4,4,4,4,4.5,False,True,0,False,False,-1,False,False,-1,False,True,1,False,False,-1,False,True,0
TheTheoryOfEverything_016.mp4,254,4,4,4,5,5,4,5,5,5,4,4,5,5,5,4,4,4,4,4.5,False,True,0,False,False,-1,False,True,0,False,False,1,False,False,-1,False,True,0
TheTheoryOfEverything_018.mp4,255,4,2,2,4,2,1,5,3,2,4,1,1,5,2,3,4,2,2,2.0,True,True,-2,True,False,-3,False,False,-3,False,True,-3,True,False,-2,True,True,-2
TheTheoryOfEverything_021.mp4,256,4,4,4,4,4,3,5,4,2,5,2,1,5,4,4,4,4,4,4.0,True,True,0,True,False,-1,True,False,-3,False,False,-4,True,True,-1,True,True,0
TheTheoryOfEverything_022.mp4,257,4,4,4,4,4,4,5,4,3,4,4,4,5,4,4,4,3,3,4.0,True,True,0,True,True,0,True,False,-2,True,True,0,True,True,-1,False,True,-1
TheTheoryOfEverything_026.mp4,258,4,3,3,5,3,3,5,4,3,3,3,3,5,3,5,5,4,3,3.0,True,True,-1,True,True,-2,False,False,-2,True,True,0,True,False,0,False,False,-2
TheTheoryOfEverything_030.mp4,259,4,2,2,5,2,1,5,4,3,3,2,2,5,5,5,5,3,2,2.5,False,True,-2,False,False,-4,False,False,-2,False,True,-1,False,True,0,False,False,-3
TheTheoryOfEverything_031.mp4,260,4,2,2,4,4,2,5,4,3,3,1,1,5,2,2,4,2,2,2.0,True,True,-2,False,False,-2,False,False,-2,False,True,-2,True,True,-3,True,True,-2
TheTheoryOfEverything_034.mp4,261,4,3,4,4,3,3,5,4,4,3,1,1,5,4,5,5,2,2,3.0,True,False,0,True,True,-1,False,True,-1,False,True,-2,False,False,0,False,True,-3
TheTheoryOfEverything_037.mp4,262,4,3,3,4,4,3,5,4,3,4,4,4,5,3,3,4,3,3,3.5,False,True,-1,False,False,-1,False,False,-2,False,True,0,False,True,-2,False,True,-1
TheTheoryOfEverything_038.mp4,263,4,3,3,5,2,2,5,3,2,3,2,2,5,4,5,4,1,2,2.5,False,True,-1,False,True,-3,False,False,-3,False,True,-1,False,False,0,False,False,-2
TheTheoryOfEverything_039.mp4,264,4,3,2,4,2,3,5,2,2,4,1,1,5,2,3,4,2,2,2.0,False,False,-2,True,False,-1,True,True,-3,False,True,-3,True,False,-2,True,True,-2
TheTheoryOfEverything_040.mp4,265,4,2,2,4,4,5,5,5,4,3,3,2,5,4,3,4,3,3,3.5,False,True,-2,False,False,1,False,False,-1,False,False,-1,False,False,-2,False,True,-1
TheTheoryOfEverything_041.mp4,266,4,2,2,5,4,3,5,4,3,4,2,1,5,4,4,5,3,2,3.5,False,True,-2,False,False,-2,False,False,-2,False,False,-3,False,True,-1,False,False,-3
TheTheoryOfEverything_042.mp4,267,4,1,1,4,4,3,5,4,3,3,1,1,5,1,1,4,2,2,1.5,False,True,-3,False,False,-1,False,False,-2,False,True,-2,False,True,-4,False,True,-2
TheTheoryOfEverything_043.mp4,268,4,4,4,4,4,3,5,3,2,3,2,2,5,2,3,5,1,1,2.5,False,True,0,False,False,-1,False,False,-3,False,True,-1,False,False,-2,False,True,-4
TheTheoryOfEverything_048.mp4,269,4,3,3,5,2,1,5,3,2,5,2,2,5,3,5,4,2,2,2.5,False,True,-1,False,False,-4,False,False,-3,False,True,-3,False,False,0,False,True,-2
TheTheoryOfEverything_051.mp4,270,4,4,4,5,2,2,5,4,4,4,1,1,5,3,4,4,2,1,2.5,False,True,0,False,True,-3,False,True,-1,False,True,-3,False,False,-1,False,False,-3
TheTheoryOfEverything_054.mp4,271,4,4,3,4,3,3,5,4,4,3,1,1,5,4,4,4,3,3,3.5,False,False,-1,False,True,-1,False,True,-1,False,True,-2,False,True,-1,False,True,-1
TheTheoryOfEverything_057.mp4,272,4,3,4,5,3,2,5,3,2,4,1,1,5,3,4,4,2,2,3.0,True,False,0,True,False,-3,True,False,-3,False,True,-3,True,False,-1,False,True,-2
Wonder_120.mp4,273,4,3,3,5,4,3,5,4,3,3,2,2,5,4,5,5,3,3,3.5,False,True,-1,False,False,-2,False,False,-2,False,True,-1,False,False,0,False,True,-2
