timestamp,eda_level_real
2025-07-28T20:56:00.000+05:30,0.12
2025-07-28T20:57:00.000+05:30,0.12
2025-07-28T20:58:00.000+05:30,0.11
2025-07-28T20:59:01.000+05:30,0.11
2025-07-28T21:00:00.000+05:30,0.11
2025-07-28T21:01:00.000+05:30,0.11
2025-07-28T21:02:00.000+05:30,0.11
2025-07-28T21:03:00.000+05:30,0.11
2025-07-28T21:04:00.000+05:30,0.11
2025-07-28T21:05:00.000+05:30,0.11
2025-07-28T21:06:00.000+05:30,0.11
2025-07-28T21:07:00.000+05:30,0.11
2025-07-28T21:08:00.000+05:30,0.11
2025-07-28T21:09:00.000+05:30,0.11
2025-07-28T21:10:00.000+05:30,0.11
2025-07-28T21:11:00.000+05:30,0.11
2025-07-28T21:12:00.000+05:30,0.11
2025-07-28T21:13:00.000+05:30,0.11
2025-07-28T21:14:00.000+05:30,0.12
2025-07-28T21:15:00.000+05:30,0.12
2025-07-28T21:16:00.000+05:30,0.12
2025-07-28T21:17:00.000+05:30,0.12
2025-07-28T21:18:00.000+05:30,0.12
2025-07-28T21:19:00.000+05:30,0.12
2025-07-28T21:20:00.000+05:30,0.12
2025-07-28T21:21:00.000+05:30,0.11
2025-07-28T21:22:00.000+05:30,0.11
2025-07-28T21:23:00.000+05:30,0.11
2025-07-28T21:24:00.000+05:30,0.11
2025-07-28T21:25:00.000+05:30,0.11
2025-07-28T21:26:00.000+05:30,0.11
2025-07-28T21:27:00.000+05:30,0.11
2025-07-28T21:28:00.000+05:30,0.11
2025-07-28T21:29:00.000+05:30,0.11
2025-07-28T21:30:00.000+05:30,0.11
2025-07-28T21:31:00.000+05:30,0.11
2025-07-28T21:32:00.000+05:30,0.11
2025-07-28T21:33:00.000+05:30,0.11
2025-07-28T21:34:00.000+05:30,0.11
2025-07-28T21:35:00.000+05:30,0.11
2025-07-28T21:36:00.000+05:30,0.11
2025-07-28T21:37:00.000+05:30,0.11
2025-07-28T21:38:00.000+05:30,0.11
2025-07-28T21:39:00.000+05:30,0.11
2025-07-28T21:40:00.000+05:30,0.11
2025-07-28T21:41:00.000+05:30,0.11
2025-07-28T21:42:00.000+05:30,0.11
2025-07-28T21:43:00.000+05:30,0.11
2025-07-28T21:44:00.000+05:30,0.11
2025-07-28T21:45:00.000+05:30,0.11
2025-07-28T21:46:00.000+05:30,0.11
2025-07-28T21:47:00.000+05:30,0.11
2025-07-28T21:48:00.000+05:30,0.11
2025-07-28T21:49:00.000+05:30,0.11
2025-07-28T21:50:00.000+05:30,0.11
2025-07-28T21:51:00.000+05:30,0.11
2025-07-28T21:52:00.000+05:30,0.11
2025-07-28T21:53:00.000+05:30,0.11
2025-07-28T21:54:00.000+05:30,0.11
2025-07-28T21:55:00.000+05:30,0.11
2025-07-28T21:56:00.000+05:30,0.11
2025-07-28T21:57:00.000+05:30,0.11
2025-07-28T21:58:00.000+05:30,0.11
2025-07-28T21:59:00.000+05:30,0.11
2025-07-28T22:00:00.000+05:30,0.11
2025-07-28T22:01:00.000+05:30,0.12
2025-07-28T22:02:00.000+05:30,0.12
2025-07-28T22:03:00.000+05:30,0.11
2025-07-28T22:04:00.000+05:30,0.11
2025-07-28T22:05:00.000+05:30,0.11
2025-07-28T22:06:00.000+05:30,0.1
2025-07-28T22:07:00.000+05:30,0.09
2025-07-28T22:08:00.000+05:30,0.09
2025-07-28T22:09:00.000+05:30,0.09
2025-07-28T22:10:00.000+05:30,0.09
2025-07-28T22:11:00.000+05:30,0.09
2025-07-28T22:12:00.000+05:30,0.1
2025-07-28T22:13:00.000+05:30,0.11
2025-07-28T22:14:00.000+05:30,0.11
2025-07-28T22:15:00.000+05:30,0.11
2025-07-28T22:16:00.000+05:30,0.11
2025-07-28T22:17:00.000+05:30,0.11
2025-07-28T22:18:00.000+05:30,0.11
2025-07-28T22:19:00.000+05:30,0.11
2025-07-28T22:20:00.000+05:30,0.11
2025-07-28T22:21:00.000+05:30,0.11
2025-07-28T22:22:00.000+05:30,0.11
2025-07-28T22:23:00.000+05:30,0.11
2025-07-28T22:24:00.000+05:30,0.11
2025-07-28T22:25:00.000+05:30,0.11
2025-07-28T22:26:00.000+05:30,0.11
2025-07-28T22:27:00.000+05:30,0.11
2025-07-28T22:28:00.000+05:30,0.11
2025-07-28T22:29:00.000+05:30,0.11
2025-07-28T22:30:00.000+05:30,0.11
2025-07-28T22:31:00.000+05:30,0.11
2025-07-28T22:32:00.000+05:30,0.11
2025-07-28T22:33:00.000+05:30,0.11
2025-07-28T22:34:00.000+05:30,0.11
2025-07-28T22:35:00.000+05:30,0.11
2025-07-28T22:36:00.000+05:30,0.11
2025-07-28T22:37:00.000+05:30,0.11
2025-07-28T22:38:00.000+05:30,0.11
2025-07-28T22:39:00.000+05:30,0.11
2025-07-28T22:40:00.000+05:30,0.1
2025-07-28T22:41:00.000+05:30,0.1
2025-07-28T22:42:00.000+05:30,0.1
2025-07-28T22:43:00.000+05:30,0.1
2025-07-28T22:44:00.000+05:30,0.11
2025-07-28T22:45:00.000+05:30,0.11
2025-07-28T22:46:00.000+05:30,0.11
2025-07-28T22:47:00.000+05:30,0.11
2025-07-28T22:48:00.000+05:30,0.11
2025-07-28T22:49:00.000+05:30,0.11
2025-07-28T22:50:00.000+05:30,0.11
2025-07-28T22:51:00.000+05:30,0.11
2025-07-28T22:52:00.000+05:30,0.11
2025-07-28T22:53:00.000+05:30,0.11
2025-07-28T22:54:00.000+05:30,0.11
2025-07-28T22:55:00.000+05:30,0.11
2025-07-28T22:56:00.000+05:30,0.11
2025-07-28T22:57:00.000+05:30,0.11
2025-07-28T22:58:00.000+05:30,0.1
2025-07-28T22:59:00.000+05:30,0.1
2025-07-28T23:00:00.000+05:30,0.1
2025-07-28T23:01:00.000+05:30,0.1
2025-07-28T23:02:00.000+05:30,0.1
2025-07-28T23:03:00.000+05:30,0.1
2025-07-28T23:04:00.000+05:30,0.1
2025-07-28T23:05:00.000+05:30,0.1
2025-07-28T23:06:00.000+05:30,0.1
2025-07-28T23:07:00.000+05:30,0.1
2025-07-28T23:08:00.000+05:30,0.1
2025-07-28T23:09:00.000+05:30,0.1
2025-07-28T23:10:00.000+05:30,0.1
2025-07-28T23:11:00.000+05:30,0.1
2025-07-28T23:12:00.000+05:30,0.1
2025-07-28T23:13:00.000+05:30,0.1
2025-07-28T23:14:00.000+05:30,0.1
2025-07-28T23:15:00.000+05:30,0.1
2025-07-28T23:16:00.000+05:30,0.1
2025-07-28T23:17:00.000+05:30,0.1
2025-07-28T23:18:00.000+05:30,0.1
2025-07-28T23:19:00.000+05:30,0.1
2025-07-28T23:20:00.000+05:30,0.1
2025-07-28T23:21:00.000+05:30,0.1
2025-07-28T23:22:00.000+05:30,0.1
2025-07-28T23:23:00.000+05:30,0.1
2025-07-28T23:24:00.000+05:30,0.1
2025-07-28T23:25:00.000+05:30,0.09
2025-07-28T23:26:00.000+05:30,0.09
2025-07-28T23:27:00.000+05:30,0.09
2025-07-28T23:28:00.000+05:30,0.1
2025-07-28T23:29:00.000+05:30,0.1
2025-07-28T23:30:00.000+05:30,0.1
2025-07-28T23:31:00.000+05:30,0.1
2025-07-28T23:32:00.000+05:30,0.1
2025-07-28T23:33:00.000+05:30,0.1
2025-07-28T23:34:00.000+05:30,0.1
2025-07-28T23:35:00.000+05:30,0.1
2025-07-28T23:36:00.000+05:30,0.1
2025-07-28T23:37:00.000+05:30,0.1
2025-07-28T23:38:00.000+05:30,0.1
2025-07-28T23:39:00.000+05:30,0.1
2025-07-28T23:40:00.000+05:30,0.1
2025-07-28T23:41:00.000+05:30,0.1
2025-07-28T23:42:00.000+05:30,0.1
2025-07-28T23:43:00.000+05:30,0.1
2025-07-28T23:44:00.000+05:30,0.1
2025-07-28T23:45:00.000+05:30,0.1
2025-07-28T23:46:00.000+05:30,0.1
2025-07-28T23:47:00.000+05:30,0.1
2025-07-28T23:48:00.000+05:30,0.09
2025-07-28T23:49:00.000+05:30,0.09
2025-07-28T23:50:00.000+05:30,0.09
2025-07-28T23:51:00.000+05:30,0.1
2025-07-28T23:52:00.000+05:30,0.1
2025-07-28T23:53:00.000+05:30,0.1
2025-07-28T23:54:00.000+05:30,0.1
2025-07-28T23:55:00.000+05:30,0.1
2025-07-28T23:56:00.000+05:30,0.1
2025-07-28T23:57:00.000+05:30,0.1
2025-07-28T23:58:00.000+05:30,0.1
2025-07-28T23:59:00.000+05:30,0.1
2025-07-29T00:00:00.000+05:30,0.1
2025-07-29T00:01:00.000+05:30,0.1
2025-07-29T00:02:00.000+05:30,0.1
2025-07-29T00:03:00.000+05:30,0.1
2025-07-29T00:04:00.000+05:30,0.1
2025-07-29T00:05:00.000+05:30,0.1
2025-07-29T00:06:00.000+05:30,0.1
2025-07-29T00:07:00.000+05:30,0.1
2025-07-29T00:08:00.000+05:30,0.1
2025-07-29T00:09:00.000+05:30,0.11
2025-07-29T00:10:00.000+05:30,0.11
2025-07-29T00:11:00.000+05:30,0.12
2025-07-29T00:12:00.000+05:30,0.12
2025-07-29T00:13:00.000+05:30,0.12
2025-07-29T00:14:00.000+05:30,0.12
2025-07-29T00:15:00.000+05:30,0.12
2025-07-29T00:16:00.000+05:30,0.12
2025-07-29T00:17:00.000+05:30,0.12
2025-07-29T00:18:00.000+05:30,0.11
2025-07-29T00:19:00.000+05:30,0.11
2025-07-29T00:20:00.000+05:30,0.11
2025-07-29T00:21:00.000+05:30,0.11
2025-07-29T00:22:00.000+05:30,0.11
2025-07-29T00:23:00.000+05:30,0.11
2025-07-29T00:24:00.000+05:30,0.11
2025-07-29T00:25:00.000+05:30,0.11
2025-07-29T00:26:00.000+05:30,0.12
2025-07-29T00:27:00.000+05:30,0.12
2025-07-29T00:28:00.000+05:30,0.12
2025-07-29T00:29:00.000+05:30,0.12
2025-07-29T00:30:00.000+05:30,0.12
2025-07-29T00:31:00.000+05:30,0.12
2025-07-29T00:32:00.000+05:30,0.12
2025-07-29T00:33:00.000+05:30,0.12
2025-07-31T12:08:00.000+05:30,0.08
2025-07-31T12:09:00.000+05:30,0.08
2025-07-31T12:10:00.000+05:30,0.08
2025-07-31T12:11:00.000+05:30,0.08
2025-07-31T14:17:00.000+05:30,0.09
2025-07-31T14:18:00.000+05:30,0.09
2025-07-31T14:19:00.000+05:30,0.09
2025-07-31T14:20:00.000+05:30,0.09
2025-07-31T14:21:00.000+05:30,0.09
2025-07-31T14:22:00.000+05:30,0.09
2025-07-31T14:23:00.000+05:30,0.09
2025-07-31T14:24:00.000+05:30,0.09
2025-07-31T14:25:00.000+05:30,0.09
2025-07-31T14:26:00.000+05:30,0.09
2025-07-31T14:27:00.000+05:30,0.09
2025-07-31T14:28:00.000+05:30,0.09
2025-07-31T14:29:00.000+05:30,0.09
2025-07-31T14:30:00.000+05:30,0.09
2025-07-31T14:31:00.000+05:30,0.09
2025-07-31T14:32:00.000+05:30,0.09
2025-07-31T14:33:00.000+05:30,0.09
2025-07-31T14:34:00.000+05:30,0.09
2025-07-31T14:35:00.000+05:30,0.09
2025-07-31T14:36:00.000+05:30,0.09
2025-07-31T14:37:00.000+05:30,0.09
2025-07-31T14:38:00.000+05:30,0.09
2025-07-31T14:39:00.000+05:30,0.09
2025-07-31T14:40:00.000+05:30,0.09
2025-07-31T14:41:00.000+05:30,0.09
2025-07-31T14:42:00.000+05:30,0.09
2025-07-31T14:43:00.000+05:30,0.09
2025-07-31T14:44:00.000+05:30,0.09
2025-07-31T14:45:00.000+05:30,0.09
2025-07-31T14:46:00.000+05:30,0.09
2025-07-31T14:47:00.000+05:30,0.09
2025-07-31T14:48:00.000+05:30,0.09
2025-07-31T14:49:00.000+05:30,0.09
2025-07-31T14:50:00.000+05:30,0.09
2025-07-31T14:51:00.000+05:30,0.09
2025-07-31T14:52:00.000+05:30,0.09
2025-07-31T14:53:00.000+05:30,0.09
2025-07-31T14:54:00.000+05:30,0.09
2025-07-31T14:55:00.000+05:30,0.09
2025-07-31T14:56:01.000+05:30,0.09
2025-07-31T14:57:00.000+05:30,0.09
2025-07-31T14:58:00.000+05:30,0.09
2025-07-31T14:59:00.000+05:30,0.09
2025-07-31T15:00:00.000+05:30,0.09
2025-07-31T15:01:00.000+05:30,0.09
2025-07-31T15:02:00.000+05:30,0.09
2025-07-31T15:03:00.000+05:30,0.09
2025-07-31T15:04:00.000+05:30,0.09
2025-07-31T15:05:00.000+05:30,0.09
2025-07-31T15:06:00.000+05:30,0.09
2025-07-31T15:07:00.000+05:30,0.09
2025-07-31T15:08:00.000+05:30,0.09
2025-07-31T15:09:00.000+05:30,0.09
2025-07-31T15:10:00.000+05:30,0.09
2025-07-31T15:11:00.000+05:30,0.09
2025-07-31T15:12:00.000+05:30,0.09
2025-07-31T15:13:00.000+05:30,0.09
2025-07-31T15:14:00.000+05:30,0.09
2025-07-31T15:15:00.000+05:30,0.09
2025-07-31T15:16:00.000+05:30,0.09
2025-07-31T15:17:00.000+05:30,0.09
2025-07-31T15:18:00.000+05:30,0.09
2025-07-31T15:19:00.000+05:30,0.09
2025-07-31T15:20:00.000+05:30,0.09
2025-07-31T15:21:00.000+05:30,0.09
2025-07-31T15:22:00.000+05:30,0.09
2025-07-31T15:23:00.000+05:30,0.09
2025-07-31T15:24:00.000+05:30,0.09
2025-07-31T15:25:00.000+05:30,0.09
2025-07-31T15:26:00.000+05:30,0.09
2025-07-31T15:27:00.000+05:30,0.09
2025-07-31T15:28:00.000+05:30,0.09
2025-07-31T15:29:00.000+05:30,0.09
2025-07-31T15:30:00.000+05:30,0.09
2025-07-31T15:31:00.000+05:30,0.09
2025-07-31T15:32:00.000+05:30,0.09
2025-07-31T15:33:00.000+05:30,0.09
2025-07-31T15:34:00.000+05:30,0.09
2025-07-31T15:35:00.000+05:30,0.09
2025-07-31T15:36:00.000+05:30,0.09
2025-07-31T15:37:00.000+05:30,0.09
2025-07-31T15:38:00.000+05:30,0.09
2025-07-31T15:39:00.000+05:30,0.09
2025-07-31T15:40:00.000+05:30,0.09
2025-07-31T15:41:00.000+05:30,0.09
2025-07-31T15:42:00.000+05:30,0.09
2025-07-31T15:43:00.000+05:30,0.09
2025-07-31T15:44:00.000+05:30,0.09
2025-07-31T15:45:00.000+05:30,0.09
2025-07-31T15:46:00.000+05:30,0.1
2025-07-31T15:47:00.000+05:30,0.1
2025-07-31T15:48:00.000+05:30,0.1
2025-07-31T15:49:00.000+05:30,0.1
2025-07-31T15:50:00.000+05:30,0.1
2025-07-31T15:51:00.000+05:30,0.1
2025-07-31T15:52:00.000+05:30,0.09
2025-07-31T15:53:00.000+05:30,0.09
2025-07-31T15:54:00.000+05:30,0.09
2025-07-31T15:55:00.000+05:30,0.09
2025-07-31T15:56:00.000+05:30,0.09
2025-07-31T15:57:00.000+05:30,0.09
2025-07-31T15:58:00.000+05:30,0.09
2025-07-31T15:59:00.000+05:30,0.09
2025-07-31T16:00:00.000+05:30,0.09
2025-07-31T16:01:00.000+05:30,0.09
2025-07-31T16:02:00.000+05:30,0.09
2025-07-31T16:03:00.000+05:30,0.1
2025-07-31T16:04:00.000+05:30,0.1
2025-07-31T16:05:00.000+05:30,0.1
2025-07-31T16:06:00.000+05:30,0.1
2025-07-31T16:07:00.000+05:30,0.1
2025-07-31T16:08:00.000+05:30,0.1
2025-07-31T16:09:00.000+05:30,0.1
2025-07-31T16:10:00.000+05:30,0.1
2025-07-31T16:11:00.000+05:30,0.1
2025-07-31T16:12:00.000+05:30,0.1
2025-07-31T16:13:00.000+05:30,0.1
2025-07-31T16:14:00.000+05:30,0.11
2025-07-31T16:15:00.000+05:30,0.11
2025-07-31T16:16:00.000+05:30,0.11
2025-07-31T16:17:00.000+05:30,0.11
2025-07-31T16:18:00.000+05:30,0.11
2025-07-31T16:19:00.000+05:30,0.11
2025-07-31T16:20:00.000+05:30,0.11
2025-07-31T16:21:00.000+05:30,0.1
2025-07-31T16:22:00.000+05:30,0.1
2025-07-31T16:23:00.000+05:30,0.1
2025-07-31T16:24:00.000+05:30,0.1
2025-07-31T16:25:00.000+05:30,0.1
2025-07-31T16:26:00.000+05:30,0.1
2025-07-31T16:27:00.000+05:30,0.1
2025-07-31T16:28:00.000+05:30,0.1
2025-07-31T16:29:00.000+05:30,0.1
2025-07-31T16:30:00.000+05:30,0.1
2025-07-31T16:31:00.000+05:30,0.1
2025-07-31T16:32:00.000+05:30,0.1
2025-07-31T16:33:00.000+05:30,0.1
2025-07-31T16:34:00.000+05:30,0.1
2025-07-31T16:35:00.000+05:30,0.1
2025-07-31T16:36:00.000+05:30,0.1
2025-07-31T16:37:00.000+05:30,0.1
2025-07-31T16:38:00.000+05:30,0.1
2025-07-31T16:39:00.000+05:30,0.1
2025-07-31T16:40:00.000+05:30,0.1
2025-07-31T16:41:00.000+05:30,0.1
2025-07-31T16:42:00.000+05:30,0.11
2025-07-31T16:43:00.000+05:30,0.11
2025-07-31T16:44:00.000+05:30,0.11
2025-07-31T16:45:00.000+05:30,0.11
2025-07-31T16:46:00.000+05:30,0.11
2025-07-31T16:47:00.000+05:30,0.11
2025-07-31T16:48:00.000+05:30,0.11
2025-07-31T16:49:00.000+05:30,0.11
2025-07-31T16:50:00.000+05:30,0.11
2025-07-31T16:51:00.000+05:30,0.11
2025-07-31T16:52:00.000+05:30,0.11
2025-07-31T16:53:00.000+05:30,0.11
2025-07-31T16:54:00.000+05:30,0.11
2025-07-31T16:55:00.000+05:30,0.11
2025-07-31T16:56:00.000+05:30,0.1
2025-07-31T16:57:00.000+05:30,0.1
2025-07-31T16:58:00.000+05:30,0.1
2025-07-31T16:59:00.000+05:30,0.1
2025-07-31T17:00:00.000+05:30,0.1
2025-07-31T17:01:00.000+05:30,0.1
2025-07-31T17:02:00.000+05:30,0.1
2025-07-31T17:03:00.000+05:30,0.11
2025-07-31T17:04:00.000+05:30,0.11
2025-07-31T17:05:00.000+05:30,0.11
2025-07-31T17:06:00.000+05:30,0.11
2025-07-31T17:07:00.000+05:30,0.11
2025-07-31T17:08:00.000+05:30,0.11
2025-07-31T17:09:00.000+05:30,0.11
2025-07-31T17:10:00.000+05:30,0.12
2025-07-31T17:11:00.000+05:30,0.12
2025-07-31T17:12:00.000+05:30,0.12
2025-07-31T17:13:00.000+05:30,0.12
2025-07-31T17:14:00.000+05:30,0.12
2025-07-31T17:15:00.000+05:30,0.12
2025-07-31T17:16:00.000+05:30,0.12
2025-07-31T17:17:00.000+05:30,0.12
2025-07-31T17:18:00.000+05:30,0.12
2025-07-31T17:19:00.000+05:30,0.12
2025-07-31T17:20:00.000+05:30,0.12
2025-07-31T17:21:00.000+05:30,0.12
2025-07-31T17:22:00.000+05:30,0.12
2025-07-31T17:23:00.000+05:30,0.12
2025-07-31T17:24:00.000+05:30,0.12
2025-07-31T17:25:00.000+05:30,0.12
2025-07-31T17:26:00.000+05:30,0.12
2025-07-31T17:27:00.000+05:30,0.12
2025-07-31T17:28:00.000+05:30,0.12
2025-07-31T17:29:00.000+05:30,0.12
2025-07-31T17:30:00.000+05:30,0.12
2025-07-31T17:31:00.000+05:30,0.12
2025-07-31T17:32:00.000+05:30,0.12
2025-07-31T17:33:00.000+05:30,0.12
2025-07-31T17:34:00.000+05:30,0.12
2025-07-31T17:35:00.000+05:30,0.12
2025-07-31T17:36:00.000+05:30,0.12
2025-07-31T17:37:00.000+05:30,0.12
2025-07-31T17:38:00.000+05:30,0.12
2025-07-31T17:39:00.000+05:30,0.12
2025-07-31T17:40:00.000+05:30,0.12
2025-07-31T17:41:00.000+05:30,0.12
2025-07-31T17:42:00.000+05:30,0.12
2025-07-31T17:43:00.000+05:30,0.12
2025-07-31T17:44:00.000+05:30,0.12
2025-07-31T17:45:00.000+05:30,0.12
2025-07-31T17:46:00.000+05:30,0.12
2025-07-31T17:47:00.000+05:30,0.12
2025-07-31T17:48:00.000+05:30,0.12
2025-07-31T17:49:00.000+05:30,0.12
2025-07-31T17:50:00.000+05:30,0.11
2025-07-31T17:51:00.000+05:30,0.11
2025-07-31T17:52:00.000+05:30,0.11
2025-07-31T17:53:00.000+05:30,0.11
2025-07-31T17:54:00.000+05:30,0.11
2025-07-31T17:55:00.000+05:30,0.1
2025-07-31T17:56:00.000+05:30,0.1
2025-07-31T17:57:00.000+05:30,0.1
2025-07-31T17:58:00.000+05:30,0.1
2025-07-31T17:59:00.000+05:30,0.1
2025-07-31T18:00:00.000+05:30,0.1
2025-07-31T18:01:00.000+05:30,0.1
2025-07-31T18:02:00.000+05:30,0.1
2025-07-31T18:03:00.000+05:30,0.1
2025-07-31T18:04:00.000+05:30,0.1
2025-07-31T18:05:00.000+05:30,0.1
2025-07-31T18:06:00.000+05:30,0.1
2025-07-31T18:07:00.000+05:30,0.1
2025-07-31T18:08:00.000+05:30,0.1
2025-07-31T18:09:00.000+05:30,0.1
2025-07-31T18:10:00.000+05:30,0.1
2025-07-31T18:11:00.000+05:30,0.1
2025-07-31T18:12:00.000+05:30,0.1
2025-07-31T18:13:00.000+05:30,0.1
2025-07-31T18:14:00.000+05:30,0.1
2025-07-31T18:15:00.000+05:30,0.1
2025-07-31T18:16:00.000+05:30,0.11
2025-07-31T18:17:00.000+05:30,0.11
2025-07-31T18:18:00.000+05:30,0.11
2025-07-31T18:19:00.000+05:30,0.11
2025-07-31T18:20:00.000+05:30,0.1
2025-07-31T18:21:00.000+05:30,0.1
2025-07-31T18:22:00.000+05:30,0.1
2025-07-31T18:23:00.000+05:30,0.09
2025-07-31T18:24:00.000+05:30,0.09
2025-07-31T18:25:00.000+05:30,0.09
2025-07-31T18:26:00.000+05:30,0.09
2025-07-31T18:27:00.000+05:30,0.09
2025-07-31T18:28:00.000+05:30,0.09
2025-07-31T18:29:01.000+05:30,0.09
2025-07-31T18:30:00.000+05:30,0.1
2025-07-31T18:31:00.000+05:30,0.1
2025-07-31T18:32:00.000+05:30,0.1
2025-07-31T18:33:00.000+05:30,0.1
2025-07-31T18:34:00.000+05:30,0.1
2025-07-31T18:35:00.000+05:30,0.1
2025-07-31T18:36:00.000+05:30,0.1
2025-07-31T18:37:00.000+05:30,0.1
2025-07-31T18:38:00.000+05:30,0.1
2025-07-31T18:39:00.000+05:30,0.1
2025-07-31T18:40:00.000+05:30,0.1
2025-07-31T18:41:00.000+05:30,0.1
2025-07-31T18:42:00.000+05:30,0.1
2025-07-31T18:43:00.000+05:30,0.1
2025-07-31T18:44:00.000+05:30,0.1
2025-07-31T18:45:00.000+05:30,0.1
2025-07-31T18:46:00.000+05:30,0.1
2025-07-31T18:47:00.000+05:30,0.1
2025-07-31T18:48:00.000+05:30,0.1
2025-07-31T18:49:00.000+05:30,0.1
2025-07-31T18:50:00.000+05:30,0.1
2025-07-31T18:51:00.000+05:30,0.1
2025-07-31T18:52:00.000+05:30,0.1
2025-07-31T18:53:00.000+05:30,0.1
2025-07-31T18:54:00.000+05:30,0.1
2025-07-31T18:55:00.000+05:30,0.1
2025-07-31T18:56:00.000+05:30,0.1
2025-07-31T18:57:00.000+05:30,0.1
2025-07-31T18:58:00.000+05:30,0.1
2025-07-31T18:59:00.000+05:30,0.1
2025-07-31T19:00:00.000+05:30,0.1
2025-07-31T19:01:00.000+05:30,0.11
2025-07-31T19:02:00.000+05:30,0.11
2025-07-31T19:03:00.000+05:30,0.12
2025-07-31T19:04:00.000+05:30,0.12
2025-07-31T19:05:00.000+05:30,0.12
2025-07-31T19:06:00.000+05:30,0.13
2025-07-31T19:07:00.000+05:30,0.13
2025-07-31T19:08:00.000+05:30,0.13
2025-07-31T19:09:00.000+05:30,0.13
2025-07-31T19:10:00.000+05:30,0.13
2025-07-31T19:11:00.000+05:30,0.13
2025-07-31T19:12:00.000+05:30,0.13
2025-07-31T19:13:00.000+05:30,0.13
2025-07-31T19:14:00.000+05:30,0.13
2025-07-31T19:15:00.000+05:30,0.13
2025-07-31T19:16:00.000+05:30,0.13
2025-07-31T19:17:00.000+05:30,0.13
2025-07-31T19:18:00.000+05:30,0.13
2025-07-31T19:19:00.000+05:30,0.13
2025-07-31T19:20:00.000+05:30,0.12
2025-07-31T19:21:00.000+05:30,0.12
2025-07-31T19:22:00.000+05:30,0.12
2025-07-31T19:23:00.000+05:30,0.12
2025-07-31T19:24:00.000+05:30,0.12
2025-07-31T19:25:00.000+05:30,0.12
2025-07-31T19:26:00.000+05:30,0.12
2025-07-31T19:27:00.000+05:30,0.12
2025-07-31T19:28:00.000+05:30,0.12
2025-07-31T19:29:00.000+05:30,0.12
2025-07-31T19:30:00.000+05:30,0.12
2025-07-31T19:31:00.000+05:30,0.12
2025-07-31T19:32:00.000+05:30,0.12
2025-07-31T19:33:00.000+05:30,0.12
2025-07-31T19:34:00.000+05:30,0.12
2025-07-31T19:35:00.000+05:30,0.12
2025-07-31T19:36:00.000+05:30,0.12
2025-07-31T19:37:01.000+05:30,0.12
2025-07-31T19:38:00.000+05:30,0.13
2025-07-31T19:39:00.000+05:30,0.13
2025-07-31T19:40:00.000+05:30,0.13
2025-07-31T19:41:00.000+05:30,0.13
2025-07-31T19:42:00.000+05:30,0.13
2025-07-31T19:43:00.000+05:30,0.13
2025-07-31T19:44:00.000+05:30,0.13
2025-07-31T19:45:00.000+05:30,0.13
2025-07-31T19:46:00.000+05:30,0.13
2025-07-31T19:47:00.000+05:30,0.13
2025-07-31T19:48:00.000+05:30,0.13
2025-07-31T19:49:00.000+05:30,0.13
2025-07-31T19:50:00.000+05:30,0.13
2025-07-31T19:51:00.000+05:30,0.13
2025-07-31T19:52:00.000+05:30,0.13
2025-07-31T19:53:00.000+05:30,0.13
2025-07-31T19:54:00.000+05:30,0.13
2025-07-31T19:55:00.000+05:30,0.13
2025-07-31T19:56:00.000+05:30,0.13
2025-07-31T19:57:00.000+05:30,0.13
2025-07-31T19:58:00.000+05:30,0.13
2025-07-31T19:59:00.000+05:30,0.13
2025-07-31T20:00:00.000+05:30,0.13
2025-07-31T20:01:00.000+05:30,0.13
2025-07-31T20:02:00.000+05:30,0.13
2025-07-31T20:03:00.000+05:30,0.13
2025-07-31T20:04:00.000+05:30,0.13
2025-07-31T20:05:00.000+05:30,0.13
2025-07-31T20:06:00.000+05:30,0.13
2025-07-31T20:07:00.000+05:30,0.13
2025-07-31T20:08:00.000+05:30,0.13
2025-07-31T20:09:00.000+05:30,0.13
2025-07-31T20:10:00.000+05:30,0.13
2025-07-31T20:11:00.000+05:30,0.13
2025-07-31T20:12:00.000+05:30,0.13
2025-07-31T20:13:00.000+05:30,0.13
2025-07-31T20:14:00.000+05:30,0.13
2025-07-31T20:15:00.000+05:30,0.13
2025-07-31T20:16:00.000+05:30,0.13
2025-07-31T20:17:01.000+05:30,0.13
2025-07-31T20:18:00.000+05:30,0.13
2025-07-31T20:19:00.000+05:30,0.13
2025-07-31T20:20:00.000+05:30,0.13
2025-07-31T20:21:00.000+05:30,0.13
2025-07-31T20:22:00.000+05:30,0.13
2025-07-31T20:23:00.000+05:30,0.13
2025-07-31T20:24:00.000+05:30,0.13
2025-07-31T20:25:00.000+05:30,0.13
2025-07-31T20:26:00.000+05:30,0.13
2025-07-31T20:27:00.000+05:30,0.13
2025-07-31T20:28:00.000+05:30,0.13
2025-07-31T20:29:00.000+05:30,0.13
2025-07-31T20:30:00.000+05:30,0.13
2025-07-31T20:31:00.000+05:30,0.13
2025-07-31T20:32:00.000+05:30,0.13
2025-07-31T20:33:00.000+05:30,0.13
2025-07-31T20:34:00.000+05:30,0.13
2025-07-31T20:35:00.000+05:30,0.13
2025-07-31T20:36:00.000+05:30,0.13
2025-07-31T20:37:00.000+05:30,0.13
2025-07-31T20:38:00.000+05:30,0.13
2025-07-31T20:39:00.000+05:30,0.13
2025-07-31T20:40:00.000+05:30,0.13
2025-07-31T20:41:00.000+05:30,0.13
2025-07-31T20:42:00.000+05:30,0.14
