timestamp,heart rate zone type,kcal,data source
2025-03-26T05:00:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2007,Fitbit App
2025-03-26T05:01:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2007,Fitbit App
2025-03-26T05:02:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2007,Fitbit App
2025-03-26T05:03:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2007,Fitbit App
2025-03-26T05:04:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2007,Fitbit App
2025-03-26T05:05:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20069,Fitbit App
2025-03-26T05:06:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20069,Fitbit App
2025-03-26T05:07:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:08:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:09:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:10:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:11:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:12:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20068,Fitbit App
2025-03-26T05:13:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20067,Fitbit App
2025-03-26T05:14:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20067,Fitbit App
2025-03-26T05:15:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20067,Fitbit App
2025-03-26T05:16:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20066,Fitbit App
2025-03-26T05:17:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20066,Fitbit App
2025-03-26T05:18:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20066,Fitbit App
2025-03-26T05:19:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:20:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:21:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:22:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:23:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:24:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20065,Fitbit App
2025-03-26T05:25:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20064,Fitbit App
2025-03-26T05:26:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20064,Fitbit App
2025-03-26T05:27:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:28:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:29:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:30:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:31:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:32:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20063,Fitbit App
2025-03-26T05:33:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20062,Fitbit App
2025-03-26T05:34:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20062,Fitbit App
2025-03-26T05:35:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20062,Fitbit App
2025-03-26T05:36:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:37:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:38:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:39:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:40:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:41:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20061,Fitbit App
2025-03-26T05:42:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2006,Fitbit App
2025-03-26T05:43:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2006,Fitbit App
2025-03-26T05:44:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.2006,Fitbit App
2025-03-26T05:45:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20059,Fitbit App
2025-03-26T05:46:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20059,Fitbit App
2025-03-26T05:47:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20059,Fitbit App
2025-03-26T05:48:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20058,Fitbit App
2025-03-26T05:49:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20058,Fitbit App
2025-03-26T05:50:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20058,Fitbit App
2025-03-26T05:51:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20058,Fitbit App
2025-03-26T05:52:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20058,Fitbit App
2025-03-26T05:53:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20057,Fitbit App
2025-03-26T05:54:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20057,Fitbit App
2025-03-26T05:55:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20057,Fitbit App
2025-03-26T05:56:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T05:57:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T05:58:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T05:59:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T06:00:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T06:01:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20056,Fitbit App
2025-03-26T06:02:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20055,Fitbit App
2025-03-26T06:03:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20055,Fitbit App
2025-03-26T06:04:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20055,Fitbit App
2025-03-26T06:05:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:06:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:07:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:08:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:09:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:10:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20054,Fitbit App
2025-03-26T06:11:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20053,Fitbit App
2025-03-26T06:12:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20053,Fitbit App
2025-03-26T06:13:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20052,Fitbit App
2025-03-26T06:14:00Z,HEART_RATE_ZONE_TYPE_UNSPECIFIED,1.20052,Fitbit App
2025-03-26T06:15:00Z,LIGHT,1.320572,Fitbit App
2025-03-26T06:16:00Z,LIGHT,1.5606760000000002,Fitbit App
2025-03-26T06:17:00Z,LIGHT,4.80208,Fitbit App
2025-03-26T06:18:00Z,LIGHT,6.963016,Fitbit App
2025-03-26T06:19:00Z,LIGHT,5.042142,Fitbit App
2025-03-26T06:20:00Z,LIGHT,5.042142,Fitbit App
2025-03-26T06:21:00Z,LIGHT,4.80204,Fitbit App
2025-03-26T06:22:00Z,LIGHT,5.7623999999999995,Fitbit App
2025-03-26T06:23:00Z,LIGHT,6.962899999999999,Fitbit App
2025-03-26T06:24:00Z,LIGHT,6.962899999999999,Fitbit App
2025-03-26T06:25:00Z,LIGHT,6.482646000000001,Fitbit App
2025-03-26T06:26:00Z,LIGHT,5.522254,Fitbit App
2025-03-26T06:27:00Z,LIGHT,5.522254,Fitbit App
2025-03-26T06:28:00Z,LIGHT,5.522254,Fitbit App
2025-03-26T06:29:00Z,LIGHT,6.962842,Fitbit App
2025-03-26T06:30:00Z,LIGHT,7.923234,Fitbit App
2025-03-26T06:31:00Z,LIGHT,4.80192,Fitbit App
2025-03-26T06:32:00Z,LIGHT,1.560624,Fitbit App
2025-03-26T06:33:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:34:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:35:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:36:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:37:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:38:00Z,LIGHT,1.440564,Fitbit App
2025-03-26T06:39:00Z,LIGHT,1.440552,Fitbit App
2025-03-26T06:40:00Z,LIGHT,1.440552,Fitbit App
2025-03-26T06:41:00Z,LIGHT,1.440552,Fitbit App
2025-03-26T06:42:00Z,LIGHT,1.560585,Fitbit App
2025-03-26T06:43:00Z,LIGHT,1.44054,Fitbit App
2025-03-26T06:44:00Z,LIGHT,1.44054,Fitbit App
2025-03-26T06:45:00Z,LIGHT,1.44054,Fitbit App
2025-03-26T06:46:00Z,LIGHT,1.560585,Fitbit App
2025-03-26T06:47:00Z,LIGHT,1.20045,Fitbit App
2025-03-26T06:48:00Z,LIGHT,1.560572,Fitbit App
2025-03-26T06:49:00Z,LIGHT,1.4405279999999998,Fitbit App
2025-03-26T06:50:00Z,LIGHT,1.560572,Fitbit App
2025-03-26T06:51:00Z,LIGHT,1.5605590000000003,Fitbit App
2025-03-26T06:52:00Z,LIGHT,3.6012900000000005,Fitbit App
2025-03-26T06:53:00Z,LIGHT,1.5605590000000003,Fitbit App
2025-03-26T06:54:00Z,LIGHT,1.4405160000000001,Fitbit App
2025-03-26T06:55:00Z,LIGHT,1.5605590000000003,Fitbit App
2025-03-26T06:56:00Z,LIGHT,1.5605460000000002,Fitbit App
2025-03-26T06:57:00Z,LIGHT,1.5605460000000002,Fitbit App
2025-03-26T06:58:00Z,LIGHT,1.440504,Fitbit App
2025-03-26T06:59:00Z,LIGHT,1.560533,Fitbit App
2025-03-26T07:00:00Z,LIGHT,1.560533,Fitbit App
2025-03-26T07:01:00Z,LIGHT,1.560533,Fitbit App
2025-03-26T07:02:00Z,LIGHT,1.2004,Fitbit App
2025-03-26T07:03:00Z,LIGHT,1.2004,Fitbit App
2025-03-26T07:04:00Z,LIGHT,1.56052,Fitbit App
2025-03-26T07:05:00Z,LIGHT,1.4404799999999998,Fitbit App
2025-03-26T07:06:00Z,LIGHT,1.4404799999999998,Fitbit App
2025-03-26T07:07:00Z,LIGHT,3.3611199999999997,Fitbit App
2025-03-26T07:08:00Z,LIGHT,3.841248,Fitbit App
2025-03-26T07:09:00Z,LIGHT,3.361092,Fitbit App
2025-03-26T07:10:00Z,LIGHT,3.361092,Fitbit App
2025-03-26T07:11:00Z,LIGHT,1.560494,Fitbit App
2025-03-26T07:12:00Z,LIGHT,1.560494,Fitbit App
2025-03-26T07:13:00Z,LIGHT,1.560494,Fitbit App
2025-03-26T07:14:00Z,LIGHT,1.560494,Fitbit App
2025-03-26T07:15:00Z,LIGHT,1.560494,Fitbit App
2025-03-26T07:16:00Z,LIGHT,1.560481,Fitbit App
2025-03-26T07:17:00Z,LIGHT,1.800555,Fitbit App
2025-03-26T07:18:00Z,LIGHT,1.560481,Fitbit App
2025-03-26T07:19:00Z,LIGHT,1.5604680000000002,Fitbit App
2025-03-26T07:20:00Z,LIGHT,1.4404320000000002,Fitbit App
2025-03-26T07:21:00Z,LIGHT,1.5604680000000002,Fitbit App
2025-03-26T07:22:00Z,LIGHT,1.5604680000000002,Fitbit App
2025-03-26T07:23:00Z,LIGHT,1.5604680000000002,Fitbit App
2025-03-26T07:24:00Z,LIGHT,1.5604680000000002,Fitbit App
2025-03-26T07:25:00Z,LIGHT,1.44042,Fitbit App
2025-03-26T07:26:00Z,LIGHT,1.44042,Fitbit App
2025-03-26T07:27:00Z,LIGHT,1.5604550000000001,Fitbit App
2025-03-26T07:28:00Z,LIGHT,3.60102,Fitbit App
2025-03-26T07:29:00Z,LIGHT,3.841088,Fitbit App
2025-03-26T07:30:00Z,LIGHT,3.3609519999999997,Fitbit App
2025-03-26T07:31:00Z,LIGHT,1.560442,Fitbit App
2025-03-26T07:32:00Z,LIGHT,1.560442,Fitbit App
2025-03-26T07:33:00Z,LIGHT,3.3609519999999997,Fitbit App
2025-03-26T07:34:00Z,LIGHT,4.561253999999999,Fitbit App
2025-03-26T07:35:00Z,LIGHT,5.281452,Fitbit App
2025-03-26T07:36:00Z,LIGHT,5.281452,Fitbit App
2025-03-26T07:37:00Z,LIGHT,4.80128,Fitbit App
2025-03-26T07:38:00Z,LIGHT,4.3211520000000005,Fitbit App
2025-03-26T07:39:00Z,LIGHT,4.081054,Fitbit App
2025-03-26T07:40:00Z,LIGHT,5.521426,Fitbit App
2025-03-26T07:41:00Z,LIGHT,4.081054,Fitbit App
2025-03-26T07:42:00Z,LIGHT,1.560403,Fitbit App
2025-03-26T07:43:00Z,LIGHT,1.440372,Fitbit App
2025-03-26T07:44:00Z,LIGHT,1.440372,Fitbit App
2025-03-26T07:45:00Z,LIGHT,1.56039,Fitbit App
2025-03-26T07:46:00Z,LIGHT,1.56039,Fitbit App
2025-03-26T07:47:00Z,LIGHT,1.56039,Fitbit App
2025-03-26T07:48:00Z,LIGHT,1.5603770000000001,Fitbit App
2025-03-26T07:49:00Z,LIGHT,1.5603770000000001,Fitbit App
2025-03-26T07:50:00Z,LIGHT,5.041218000000001,Fitbit App
2025-03-26T07:51:00Z,LIGHT,4.561102,Fitbit App
2025-03-26T07:52:00Z,LIGHT,5.041218000000001,Fitbit App
2025-03-26T07:53:00Z,LIGHT,6.00145,Fitbit App
2025-03-26T07:54:00Z,LIGHT,5.521287999999999,Fitbit App
2025-03-26T07:55:00Z,LIGHT,6.241456,Fitbit App
2025-03-26T07:56:00Z,LIGHT,6.961624,Fitbit App
2025-03-26T07:57:00Z,LIGHT,7.20162,Fitbit App
2025-03-26T07:58:00Z,LIGHT,6.481458,Fitbit App
2025-03-26T07:59:00Z,LIGHT,1.440324,Fitbit App
2025-03-26T08:00:00Z,LIGHT,1.440324,Fitbit App
2025-03-26T08:01:00Z,LIGHT,1.440324,Fitbit App
2025-03-26T08:02:00Z,LIGHT,1.5603380000000002,Fitbit App
2025-03-26T08:03:00Z,LIGHT,1.5603380000000002,Fitbit App
2025-03-26T08:04:00Z,LIGHT,1.440312,Fitbit App
2025-03-26T08:05:00Z,LIGHT,1.4403,Fitbit App
2025-03-26T08:06:00Z,LIGHT,1.4403,Fitbit App
2025-03-26T08:07:00Z,LIGHT,1.4403,Fitbit App
2025-03-26T08:08:00Z,LIGHT,1.5603250000000002,Fitbit App
2025-03-26T08:09:00Z,LIGHT,1.5603250000000002,Fitbit App
2025-03-26T08:10:00Z,LIGHT,1.5603250000000002,Fitbit App
2025-03-26T08:11:00Z,LIGHT,1.440288,Fitbit App
2025-03-26T08:12:00Z,LIGHT,1.20024,Fitbit App
2025-03-26T08:13:00Z,LIGHT,1.440288,Fitbit App
2025-03-26T08:14:00Z,LIGHT,1.440276,Fitbit App
2025-03-26T08:15:00Z,LIGHT,1.20023,Fitbit App
2025-03-26T08:16:00Z,LIGHT,1.5602989999999999,Fitbit App
2025-03-26T08:17:00Z,LIGHT,1.8003300000000002,Fitbit App
2025-03-26T08:18:00Z,LIGHT,1.560286,Fitbit App
2025-03-26T08:19:00Z,LIGHT,1.560286,Fitbit App
2025-03-26T08:20:00Z,LIGHT,4.080748,Fitbit App
2025-03-26T08:21:00Z,LIGHT,1.8003300000000002,Fitbit App
2025-03-26T08:22:00Z,LIGHT,4.0807139999999995,Fitbit App
2025-03-26T08:23:00Z,LIGHT,1.680294,Fitbit App
2025-03-26T08:24:00Z,LIGHT,1.680294,Fitbit App
2025-03-26T08:25:00Z,LIGHT,5.04084,Fitbit App
2025-03-26T08:26:00Z,LIGHT,1.8003,Fitbit App
2025-03-26T08:27:00Z,LIGHT,1.56026,Fitbit App
2025-03-26T08:28:00Z,LIGHT,3.12052,Fitbit App
2025-03-26T08:29:00Z,LIGHT,1.8003,Fitbit App
2025-03-26T08:30:00Z,LIGHT,1.8003,Fitbit App
2025-03-26T08:31:00Z,LIGHT,1.8002850000000001,Fitbit App
2025-03-26T08:32:00Z,LIGHT,1.8002850000000001,Fitbit App
2025-03-26T08:33:00Z,LIGHT,4.080646,Fitbit App
2025-03-26T08:34:00Z,LIGHT,4.320648,Fitbit App
2025-03-26T08:35:00Z,LIGHT,1.6802519999999999,Fitbit App
2025-03-26T08:36:00Z,LIGHT,1.6802519999999999,Fitbit App
2025-03-26T08:37:00Z,LIGHT,1.80027,Fitbit App
2025-03-26T08:38:00Z,LIGHT,1.80027,Fitbit App
2025-03-26T08:39:00Z,LIGHT,1.6802519999999999,Fitbit App
2025-03-26T08:40:00Z,LIGHT,1.4402039999999998,Fitbit App
2025-03-26T08:41:00Z,LIGHT,1.680238,Fitbit App
2025-03-26T08:42:00Z,LIGHT,1.20017,Fitbit App
2025-03-26T08:43:00Z,LIGHT,1.8002399999999998,Fitbit App
2025-03-26T08:44:00Z,LIGHT,4.560607999999999,Fitbit App
2025-03-26T08:45:00Z,LIGHT,1.68021,Fitbit App
2025-03-26T08:46:00Z,LIGHT,3.7204650000000004,Fitbit App
2025-03-26T08:47:00Z,LIGHT,1.68021,Fitbit App
2025-03-26T08:48:00Z,LIGHT,1.68021,Fitbit App
2025-03-26T08:49:00Z,LIGHT,1.20015,Fitbit App
2025-03-26T08:50:00Z,LIGHT,1.20015,Fitbit App
2025-03-26T08:51:00Z,LIGHT,1.6801959999999998,Fitbit App
2025-03-26T08:52:00Z,LIGHT,3.9604619999999997,Fitbit App
2025-03-26T08:53:00Z,LIGHT,3.9604619999999997,Fitbit App
2025-03-26T08:54:00Z,LIGHT,1.6801819999999998,Fitbit App
2025-03-26T08:55:00Z,LIGHT,1.800195,Fitbit App
2025-03-26T08:56:00Z,LIGHT,1.6801819999999998,Fitbit App
2025-03-26T08:57:00Z,LIGHT,1.6801819999999998,Fitbit App
2025-03-26T08:58:00Z,LIGHT,3.7204029999999997,Fitbit App
2025-03-26T08:59:00Z,LIGHT,1.800195,Fitbit App
2025-03-26T09:00:00Z,LIGHT,1.680168,Fitbit App
2025-03-26T09:01:00Z,LIGHT,1.8001800000000001,Fitbit App
2025-03-26T09:02:00Z,LIGHT,1.8001800000000001,Fitbit App
2025-03-26T09:03:00Z,LIGHT,1.680154,Fitbit App
2025-03-26T09:04:00Z,LIGHT,1.680154,Fitbit App
2025-03-26T09:05:00Z,LIGHT,1.680154,Fitbit App
2025-03-26T09:06:00Z,LIGHT,1.680154,Fitbit App
2025-03-26T09:07:00Z,LIGHT,1.680154,Fitbit App
2025-03-26T09:08:00Z,LIGHT,1.2001,Fitbit App
2025-03-26T09:09:00Z,LIGHT,4.20035,Fitbit App
2025-03-26T09:10:00Z,LIGHT,4.20035,Fitbit App
2025-03-26T09:11:00Z,LIGHT,4.680351,Fitbit App
2025-03-26T09:12:00Z,LIGHT,4.920369,Fitbit App
2025-03-26T09:13:00Z,LIGHT,4.680351,Fitbit App
2025-03-26T09:14:00Z,LIGHT,1.680126,Fitbit App
2025-03-26T09:15:00Z,LIGHT,1.680126,Fitbit App
2025-03-26T09:16:00Z,LIGHT,1.800135,Fitbit App
2025-03-26T09:17:00Z,LIGHT,3.960264,Fitbit App
2025-03-26T09:18:00Z,LIGHT,1.680112,Fitbit App
2025-03-26T09:19:00Z,LIGHT,3.6002400000000003,Fitbit App
2025-03-26T09:20:00Z,LIGHT,1.8001049999999998,Fitbit App
2025-03-26T09:21:00Z,LIGHT,3.840224,Fitbit App
2025-03-26T09:22:00Z,LIGHT,1.6800979999999999,Fitbit App
2025-03-26T09:23:00Z,LIGHT,1.6800839999999997,Fitbit App
2025-03-26T09:24:00Z,LIGHT,1.80009,Fitbit App
2025-03-26T09:25:00Z,LIGHT,1.80009,Fitbit App
2025-03-26T09:26:00Z,LIGHT,1.80009,Fitbit App
2025-03-26T09:27:00Z,LIGHT,1.6800839999999997,Fitbit App
2025-03-26T09:28:00Z,LIGHT,1.800075,Fitbit App
2025-03-26T09:29:00Z,LIGHT,1.800075,Fitbit App
2025-03-26T09:30:00Z,LIGHT,4.08017,Fitbit App
2025-03-26T09:31:00Z,LIGHT,1.80006,Fitbit App
2025-03-26T09:32:00Z,LIGHT,1.680056,Fitbit App
2025-03-26T09:33:00Z,LIGHT,1.680056,Fitbit App
2025-03-26T09:34:00Z,LIGHT,1.80006,Fitbit App
2025-03-26T09:35:00Z,LIGHT,1.80006,Fitbit App
2025-03-26T09:36:00Z,LIGHT,1.80006,Fitbit App
2025-03-26T09:37:00Z,LIGHT,1.6800419999999998,Fitbit App
2025-03-26T09:38:00Z,LIGHT,1.6800419999999998,Fitbit App
2025-03-26T09:39:00Z,LIGHT,4.560114,Fitbit App
2025-03-26T09:40:00Z,LIGHT,3.960066,Fitbit App
2025-03-26T09:41:00Z,LIGHT,1.80003,Fitbit App
2025-03-26T09:42:00Z,LIGHT,1.680028,Fitbit App
2025-03-26T09:43:00Z,LIGHT,4.080068,Fitbit App
2025-03-26T09:44:00Z,LIGHT,7.20012,Fitbit App
2025-03-26T09:45:00Z,LIGHT,6.000100000000001,Fitbit App
2025-03-26T09:46:00Z,LIGHT,6.960058,Fitbit App
2025-03-26T09:47:00Z,LIGHT,5.280044,Fitbit App
2025-03-26T09:48:00Z,LIGHT,1.8000150000000001,Fitbit App
2025-03-26T09:49:00Z,LIGHT,1.68,Fitbit App
2025-03-26T09:50:00Z,LIGHT,1.44,Fitbit App
2025-03-26T09:51:00Z,LIGHT,4.08,Fitbit App
2025-03-26T09:52:00Z,LIGHT,4.56,Fitbit App
2025-03-26T09:53:00Z,LIGHT,4.56,Fitbit App
2025-03-26T09:54:00Z,LIGHT,1.6799859999999998,Fitbit App
2025-03-26T09:55:00Z,LIGHT,1.799985,Fitbit App
2025-03-26T09:56:00Z,LIGHT,1.6799859999999998,Fitbit App
2025-03-26T09:57:00Z,LIGHT,1.679972,Fitbit App
2025-03-26T09:58:00Z,LIGHT,1.679972,Fitbit App
2025-03-26T09:59:00Z,LIGHT,1.679972,Fitbit App
2025-03-26T10:00:00Z,LIGHT,1.6799579999999998,Fitbit App
2025-03-26T10:01:00Z,LIGHT,1.439964,Fitbit App
2025-03-26T10:02:00Z,LIGHT,1.439964,Fitbit App
2025-03-26T10:03:00Z,LIGHT,1.559961,Fitbit App
2025-03-26T10:04:00Z,LIGHT,1.799955,Fitbit App
2025-03-26T10:05:00Z,LIGHT,1.559961,Fitbit App
2025-03-26T10:06:00Z,LIGHT,1.439952,Fitbit App
2025-03-26T10:07:00Z,LIGHT,1.439952,Fitbit App
2025-03-26T10:08:00Z,LIGHT,1.439952,Fitbit App
2025-03-26T10:09:00Z,LIGHT,1.43994,Fitbit App
2025-03-26T10:10:00Z,LIGHT,4.55981,Fitbit App
2025-03-26T10:11:00Z,LIGHT,4.07983,Fitbit App
2025-03-26T10:12:00Z,LIGHT,3.8398400000000006,Fitbit App
2025-03-26T10:13:00Z,LIGHT,4.7998,Fitbit App
2025-03-26T10:14:00Z,LIGHT,5.7597119999999995,Fitbit App
2025-03-26T10:15:00Z,LIGHT,5.7597119999999995,Fitbit App
2025-03-26T10:16:00Z,LIGHT,6.719664,Fitbit App
2025-03-26T10:17:00Z,LIGHT,5.759664,Fitbit App
2025-03-26T10:18:00Z,LIGHT,4.79972,Fitbit App
2025-03-26T10:19:00Z,LIGHT,5.039706,Fitbit App
2025-03-26T10:20:00Z,LIGHT,6.959593999999999,Fitbit App
2025-03-26T10:21:00Z,LIGHT,5.759664,Fitbit App
2025-03-26T10:22:00Z,LIGHT,5.519677999999999,Fitbit App
2025-03-26T10:23:00Z,LIGHT,6.239584000000001,Fitbit App
2025-03-26T10:24:00Z,LIGHT,6.239584000000001,Fitbit App
2025-03-26T10:25:00Z,LIGHT,5.999600000000001,Fitbit App
2025-03-26T10:26:00Z,LIGHT,4.199685000000001,Fitbit App
2025-03-26T10:27:00Z,LIGHT,1.439892,Fitbit App
2025-03-26T10:28:00Z,LIGHT,1.5598830000000001,Fitbit App
2025-03-26T10:29:00Z,LIGHT,5.279604000000001,Fitbit App
2025-03-26T10:30:00Z,LIGHT,1.799865,Fitbit App
2025-03-26T10:31:00Z,LIGHT,1.6798739999999999,Fitbit App
2025-03-26T10:32:00Z,LIGHT,1.79985,Fitbit App
2025-03-26T10:33:00Z,LIGHT,4.7996,Fitbit App
2025-03-26T10:34:00Z,LIGHT,1.7998349999999999,Fitbit App
2025-03-26T10:35:00Z,LIGHT,1.439868,Fitbit App
2025-03-26T10:36:00Z,LIGHT,1.439868,Fitbit App
2025-03-26T10:37:00Z,LIGHT,1.439856,Fitbit App
2025-03-26T10:38:00Z,LIGHT,1.5598440000000002,Fitbit App
2025-03-26T10:39:00Z,LIGHT,1.19988,Fitbit App
2025-03-26T10:40:00Z,LIGHT,1.19988,Fitbit App
2025-03-26T10:41:00Z,LIGHT,1.19988,Fitbit App
2025-03-26T10:42:00Z,LIGHT,1.19988,Fitbit App
2025-03-26T10:43:00Z,LIGHT,1.439844,Fitbit App
2025-03-26T10:44:00Z,LIGHT,1.19987,Fitbit App
2025-03-26T10:45:00Z,LIGHT,1.559831,Fitbit App
2025-03-26T10:46:00Z,LIGHT,1.19986,Fitbit App
2025-03-26T10:47:00Z,LIGHT,1.19986,Fitbit App
2025-03-26T10:48:00Z,LIGHT,1.4398319999999998,Fitbit App
2025-03-26T10:49:00Z,LIGHT,1.4398319999999998,Fitbit App
2025-03-26T10:50:00Z,LIGHT,1.4398319999999998,Fitbit App
2025-03-26T10:51:00Z,LIGHT,1.4398319999999998,Fitbit App
2025-03-26T10:52:00Z,LIGHT,1.559805,Fitbit App
2025-03-26T10:53:00Z,LIGHT,1.559805,Fitbit App
2025-03-26T10:54:00Z,LIGHT,5.27934,Fitbit App
2025-03-26T10:55:00Z,LIGHT,4.0794559999999995,Fitbit App
2025-03-26T10:56:00Z,LIGHT,1.79976,Fitbit App
2025-03-26T10:57:00Z,LIGHT,1.439808,Fitbit App
2025-03-26T10:58:00Z,LIGHT,1.439808,Fitbit App
2025-03-26T10:59:00Z,LIGHT,1.439808,Fitbit App
2025-03-26T11:00:00Z,LIGHT,1.559779,Fitbit App
2025-03-26T11:01:00Z,LIGHT,1.19983,Fitbit App
2025-03-26T11:02:00Z,LIGHT,1.4397959999999999,Fitbit App
