timestamp,steps,data source
2025-08-12T11:26:04Z,83,MobileTrack
2025-08-12T11:27:04Z,106,MobileTrack
2025-08-12T11:28:04Z,87,MobileTrack
2025-08-12T11:29:04Z,64,MobileTrack
2025-08-12T11:30:04Z,23,MobileTrack
2025-08-12T11:31:04Z,99,MobileTrack
2025-08-12T11:32:04Z,51,MobileTrack
2025-08-12T11:33:04Z,23,MobileTrack
2025-08-12T11:37:04Z,2,MobileTrack
2025-08-12T11:38:04Z,52,MobileTrack
2025-08-12T11:39:04Z,59,MobileTrack
2025-08-12T11:40:04Z,77,MobileTrack
2025-08-12T11:41:04Z,43,MobileTrack
2025-08-12T11:42:04Z,76,MobileTrack
2025-08-12T11:43:04Z,27,MobileTrack
2025-08-12T11:44:04Z,19,MobileTrack
2025-08-12T11:49:04Z,1,MobileTrack
2025-08-12T11:50:04Z,77,MobileTrack
2025-08-12T11:51:04Z,42,MobileTrack
2025-08-12T12:03:04Z,2,MobileTrack
2025-08-12T12:04:04Z,75,MobileTrack
2025-08-12T12:05:04Z,45,MobileTrack
2025-08-12T12:09:04Z,2,MobileTrack
2025-08-12T12:10:04Z,75,MobileTrack
2025-08-12T12:11:04Z,48,MobileTrack
2025-08-12T12:30:04Z,1,MobileTrack
2025-08-12T12:31:04Z,75,MobileTrack
2025-08-12T12:32:04Z,31,MobileTrack
2025-08-12T12:34:04Z,1,MobileTrack
2025-08-12T12:35:04Z,42,MobileTrack
2025-08-12T12:36:04Z,54,MobileTrack
2025-08-12T12:37:04Z,69,MobileTrack
2025-08-12T12:38:04Z,57,MobileTrack
2025-08-12T12:39:04Z,19,MobileTrack
2025-08-12T12:40:04Z,1,MobileTrack
2025-08-12T12:41:04Z,45,MobileTrack
2025-08-12T12:42:04Z,68,MobileTrack
2025-08-12T15:22:04Z,1,MobileTrack
2025-08-12T15:23:04Z,72,MobileTrack
2025-08-12T15:24:04Z,50,MobileTrack
2025-08-12T15:25:04Z,1,MobileTrack
2025-08-12T15:26:04Z,10,MobileTrack
2025-08-12T15:29:04Z,13,MobileTrack
2025-08-12T15:30:04Z,1,MobileTrack
2025-08-12T15:31:04Z,19,MobileTrack
2025-08-12T15:33:04Z,1,MobileTrack
2025-08-12T15:34:04Z,61,MobileTrack
2025-08-12T15:35:04Z,83,MobileTrack
2025-08-12T15:36:04Z,1,MobileTrack
2025-08-13T08:13:04Z,104,MobileTrack
2025-08-13T08:14:04Z,67,MobileTrack
2025-08-13T08:15:04Z,1,MobileTrack
2025-08-13T08:16:04Z,30,MobileTrack
2025-08-13T08:25:04Z,1,MobileTrack
2025-08-13T08:26:04Z,28,MobileTrack
2025-08-13T08:27:04Z,58,MobileTrack
2025-08-13T08:28:04Z,105,MobileTrack
2025-08-13T08:29:04Z,2,MobileTrack
2025-08-13T11:16:04Z,12,MobileTrack
2025-08-13T11:17:04Z,100,MobileTrack
2025-08-13T11:18:04Z,47,MobileTrack
2025-08-13T11:19:04Z,73,MobileTrack
2025-08-13T11:20:04Z,97,MobileTrack
2025-08-13T11:21:04Z,110,MobileTrack
2025-08-13T11:22:04Z,78,MobileTrack
2025-08-13T11:23:04Z,30,MobileTrack
2025-08-13T11:24:04Z,68,MobileTrack
2025-08-13T11:25:04Z,64,MobileTrack
2025-08-13T11:26:04Z,81,MobileTrack
2025-08-13T11:27:04Z,102,MobileTrack
2025-08-13T11:28:04Z,96,MobileTrack
2025-08-13T11:29:04Z,64,MobileTrack
2025-08-13T11:30:04Z,61,MobileTrack
2025-08-13T11:31:04Z,43,MobileTrack
2025-08-13T11:32:04Z,89,MobileTrack
2025-08-13T11:33:04Z,24,MobileTrack
2025-08-13T11:37:04Z,1,MobileTrack
2025-08-13T11:38:04Z,63,MobileTrack
2025-08-13T11:39:04Z,57,MobileTrack
2025-08-13T11:40:04Z,59,MobileTrack
2025-08-13T14:30:04Z,2,MobileTrack
2025-08-13T14:31:04Z,101,MobileTrack
2025-08-13T14:32:04Z,44,MobileTrack
2025-08-13T14:33:04Z,39,MobileTrack
2025-08-13T14:34:04Z,53,MobileTrack
2025-08-13T14:35:04Z,94,MobileTrack
2025-08-13T14:36:04Z,104,MobileTrack
2025-08-13T14:37:04Z,76,MobileTrack
2025-08-13T14:38:04Z,100,MobileTrack
2025-08-13T14:39:04Z,95,MobileTrack
2025-08-13T14:40:04Z,102,MobileTrack
2025-08-13T14:41:04Z,5,MobileTrack
2025-08-13T14:42:04Z,2,MobileTrack
2025-08-13T14:43:04Z,65,MobileTrack
2025-08-13T21:54:04Z,11,MobileTrack
2025-08-13T22:01:04Z,10,MobileTrack
2025-08-14T05:48:04Z,2,MobileTrack
2025-08-14T05:49:04Z,20,MobileTrack
2025-08-14T05:50:04Z,46,MobileTrack
2025-08-14T05:51:04Z,4,MobileTrack
2025-08-14T05:52:04Z,37,MobileTrack
2025-08-14T05:53:04Z,69,MobileTrack
2025-08-14T05:54:04Z,34,MobileTrack
2025-08-14T05:55:04Z,81,MobileTrack
2025-08-14T05:56:04Z,39,MobileTrack
2025-08-14T05:57:04Z,37,MobileTrack
2025-08-14T05:58:04Z,47,MobileTrack
2025-08-14T05:59:04Z,35,MobileTrack
2025-08-14T06:00:04Z,46,MobileTrack
2025-08-14T06:01:04Z,88,MobileTrack
2025-08-14T06:02:04Z,57,MobileTrack
2025-08-14T06:03:04Z,53,MobileTrack
2025-08-14T06:04:04Z,78,MobileTrack
2025-08-14T06:05:04Z,58,MobileTrack
2025-08-14T06:06:04Z,86,MobileTrack
2025-08-14T06:07:04Z,42,MobileTrack
2025-08-14T06:08:04Z,22,MobileTrack
2025-08-14T06:09:04Z,87,MobileTrack
2025-08-14T06:10:04Z,90,MobileTrack
2025-08-14T06:52:04Z,45,MobileTrack
2025-08-14T06:53:04Z,92,MobileTrack
2025-08-14T06:54:04Z,80,MobileTrack
2025-08-14T06:55:04Z,96,MobileTrack
2025-08-14T06:56:04Z,89,MobileTrack
2025-08-14T06:57:04Z,6,MobileTrack
2025-08-14T08:19:04Z,2,MobileTrack
2025-08-14T08:20:04Z,83,MobileTrack
2025-08-14T08:21:04Z,58,MobileTrack
2025-08-14T08:22:04Z,1,MobileTrack
2025-08-14T08:23:04Z,11,MobileTrack
2025-08-14T08:29:04Z,12,MobileTrack
2025-08-14T08:30:04Z,46,MobileTrack
2025-08-14T08:31:04Z,77,MobileTrack
2025-08-14T08:32:04Z,54,MobileTrack
2025-08-14T08:33:04Z,101,MobileTrack
2025-08-14T08:34:04Z,18,MobileTrack
2025-08-14T08:35:04Z,81,MobileTrack
2025-08-14T08:36:04Z,108,MobileTrack
2025-08-14T08:37:04Z,102,MobileTrack
2025-08-14T08:38:04Z,104,MobileTrack
2025-08-14T08:39:04Z,105,MobileTrack
2025-08-14T08:40:04Z,73,MobileTrack
2025-08-14T08:41:04Z,99,MobileTrack
2025-08-14T08:42:04Z,84,MobileTrack
2025-08-14T08:43:04Z,66,MobileTrack
2025-08-14T09:04:04Z,2,MobileTrack
2025-08-14T09:05:04Z,22,MobileTrack
2025-08-14T09:06:04Z,1,MobileTrack
2025-08-14T09:07:04Z,10,MobileTrack
2025-08-14T09:08:04Z,17,MobileTrack
2025-08-14T09:16:04Z,1,MobileTrack
2025-08-14T09:17:04Z,23,MobileTrack
2025-08-14T09:18:04Z,11,MobileTrack
2025-08-14T09:19:04Z,19,MobileTrack
2025-08-14T09:41:04Z,2,MobileTrack
2025-08-14T09:42:04Z,14,MobileTrack
2025-08-14T09:59:04Z,17,MobileTrack
2025-08-14T10:00:04Z,9,MobileTrack
2025-08-14T10:01:04Z,9,MobileTrack
2025-08-14T10:14:04Z,1,MobileTrack
2025-08-14T10:15:04Z,19,MobileTrack
2025-08-14T10:22:04Z,1,MobileTrack
2025-08-14T10:23:04Z,29,MobileTrack
2025-08-14T10:24:04Z,17,MobileTrack
2025-08-14T10:25:04Z,2,MobileTrack
2025-08-14T10:26:04Z,17,MobileTrack
2025-08-14T10:27:04Z,10,MobileTrack
2025-08-14T10:28:04Z,1,MobileTrack
2025-08-14T10:29:04Z,18,MobileTrack
2025-08-14T10:30:04Z,2,MobileTrack
2025-08-14T10:31:04Z,25,MobileTrack
2025-08-14T10:32:04Z,5,MobileTrack
2025-08-14T10:33:04Z,17,MobileTrack
2025-08-14T10:38:04Z,15,MobileTrack
2025-08-14T10:39:04Z,11,MobileTrack
2025-08-14T10:41:04Z,1,MobileTrack
2025-08-14T10:42:04Z,10,MobileTrack
2025-08-14T10:43:04Z,34,MobileTrack
2025-08-14T10:44:04Z,27,MobileTrack
2025-08-14T10:45:04Z,2,MobileTrack
2025-08-14T10:46:04Z,14,MobileTrack
2025-08-14T10:47:04Z,17,MobileTrack
2025-08-14T10:48:04Z,17,MobileTrack
2025-08-14T10:49:04Z,27,MobileTrack
2025-08-14T10:50:04Z,33,MobileTrack
2025-08-14T10:52:04Z,3,MobileTrack
2025-08-14T10:53:04Z,26,MobileTrack
2025-08-14T10:54:04Z,5,MobileTrack
2025-08-14T11:09:04Z,2,MobileTrack
2025-08-14T11:10:04Z,32,MobileTrack
2025-08-14T11:15:04Z,1,MobileTrack
2025-08-14T11:16:04Z,16,MobileTrack
2025-08-14T11:20:04Z,2,MobileTrack
2025-08-14T11:21:04Z,13,MobileTrack
2025-08-14T11:22:04Z,35,MobileTrack
2025-08-14T11:23:04Z,28,MobileTrack
2025-08-14T11:24:04Z,31,MobileTrack
2025-08-14T11:25:04Z,4,MobileTrack
2025-08-14T11:26:04Z,27,MobileTrack
2025-08-14T11:27:04Z,30,MobileTrack
2025-08-14T11:28:04Z,8,MobileTrack
2025-08-14T11:29:04Z,16,MobileTrack
2025-08-14T11:30:04Z,34,MobileTrack
2025-08-14T11:31:04Z,16,MobileTrack
2025-08-14T11:32:04Z,2,MobileTrack
2025-08-14T11:33:04Z,47,MobileTrack
2025-08-14T11:34:04Z,84,MobileTrack
2025-08-14T11:35:04Z,24,MobileTrack
2025-08-14T11:36:04Z,18,MobileTrack
2025-08-14T11:37:04Z,42,MobileTrack
2025-08-14T11:38:04Z,40,MobileTrack
2025-08-14T11:39:04Z,43,MobileTrack
2025-08-14T11:40:04Z,31,MobileTrack
2025-08-14T11:41:04Z,71,MobileTrack
2025-08-14T11:42:04Z,75,MobileTrack
2025-08-14T11:43:04Z,43,MobileTrack
2025-08-14T11:44:04Z,84,MobileTrack
2025-08-14T11:45:04Z,88,MobileTrack
2025-08-14T12:10:04Z,13,MobileTrack
2025-08-14T12:56:04Z,1,MobileTrack
2025-08-14T12:57:04Z,12,MobileTrack
2025-08-14T13:12:00Z,20,Sense
2025-08-14T13:13:00Z,77,Sense
2025-08-14T13:14:00Z,105,Sense
2025-08-14T13:15:00Z,37,Sense
2025-08-14T13:16:00Z,79,Sense
2025-08-14T13:17:00Z,80,Sense
2025-08-14T13:18:00Z,74,Sense
2025-08-14T13:19:00Z,92,Sense
2025-08-14T13:20:00Z,47,Sense
2025-08-14T13:22:00Z,24,Sense
2025-08-14T13:29:00Z,7,Sense
2025-08-14T13:30:00Z,3,Sense
2025-08-14T13:57:00Z,10,Sense
2025-08-14T14:03:00Z,4,Sense
2025-08-14T14:07:00Z,27,Sense
2025-08-14T14:08:00Z,13,Sense
2025-08-14T14:09:00Z,18,Sense
2025-08-14T14:10:00Z,8,Sense
2025-08-14T14:16:00Z,6,Sense
2025-08-14T14:17:00Z,19,Sense
2025-08-14T14:18:00Z,4,Sense
2025-08-14T14:22:00Z,22,Sense
2025-08-14T14:27:00Z,13,Sense
2025-08-14T14:28:00Z,27,Sense
2025-08-14T14:29:00Z,18,Sense
2025-08-14T14:30:00Z,32,Sense
2025-08-14T14:31:00Z,8,Sense
2025-08-14T14:36:00Z,4,Sense
2025-08-14T14:37:00Z,30,Sense
2025-08-14T14:38:00Z,6,Sense
2025-08-14T14:39:00Z,7,Sense
2025-08-14T14:40:00Z,7,Sense
2025-08-14T14:42:00Z,4,Sense
2025-08-14T14:45:00Z,8,Sense
2025-08-14T14:48:00Z,7,Sense
2025-08-14T14:59:00Z,4,Sense
2025-08-14T15:05:00Z,32,Sense
2025-08-14T15:06:00Z,6,Sense
2025-08-14T15:07:00Z,20,Sense
2025-08-14T15:08:00Z,1,Sense
2025-08-14T15:13:00Z,10,Sense
2025-08-14T15:15:00Z,29,Sense
2025-08-14T15:16:00Z,22,Sense
2025-08-14T15:17:00Z,34,Sense
2025-08-14T15:18:00Z,21,Sense
2025-08-14T15:19:00Z,3,Sense
2025-08-14T15:20:00Z,10,Sense
2025-08-14T15:23:00Z,55,Sense
2025-08-14T15:24:00Z,20,Sense
2025-08-14T15:26:00Z,28,Sense
2025-08-14T15:27:00Z,23,Sense
2025-08-14T15:28:00Z,13,Sense
2025-08-14T15:29:00Z,11,Sense
2025-08-14T15:30:00Z,15,Sense
2025-08-14T15:31:00Z,22,Sense
2025-08-14T15:33:00Z,47,Sense
2025-08-14T15:34:00Z,46,Sense
2025-08-14T15:35:00Z,12,Sense
2025-08-14T15:36:00Z,7,Sense
2025-08-14T15:37:00Z,23,Sense
2025-08-14T15:38:00Z,14,Sense
2025-08-14T15:39:00Z,5,Sense
2025-08-14T15:43:00Z,11,Sense
2025-08-14T15:44:00Z,26,Sense
2025-08-14T15:45:00Z,44,Sense
2025-08-14T15:46:00Z,6,Sense
2025-08-14T15:51:00Z,19,Sense
2025-08-14T15:54:00Z,5,Sense
2025-08-14T15:56:00Z,10,Sense
2025-08-14T15:57:00Z,9,Sense
2025-08-14T15:59:00Z,4,Sense
2025-08-14T16:00:00Z,12,Sense
2025-08-14T16:01:00Z,5,Sense
2025-08-14T16:02:00Z,10,Sense
2025-08-14T16:04:00Z,9,Sense
2025-08-14T16:06:00Z,8,Sense
2025-08-14T16:15:00Z,6,Sense
2025-08-14T16:16:00Z,18,Sense
2025-08-14T16:17:00Z,33,Sense
2025-08-14T16:18:00Z,21,Sense
2025-08-14T16:21:00Z,6,Sense
2025-08-14T16:22:00Z,33,Sense
2025-08-14T16:23:00Z,20,Sense
2025-08-14T16:24:00Z,29,Sense
2025-08-14T16:29:00Z,10,Sense
2025-08-14T16:37:00Z,15,Sense
2025-08-14T16:39:00Z,32,Sense
2025-08-14T16:40:00Z,6,Sense
2025-08-14T16:43:00Z,29,Sense
2025-08-14T16:44:00Z,38,Sense
2025-08-14T16:45:00Z,2,Sense
2025-08-14T16:46:00Z,5,Sense
2025-08-14T16:47:00Z,55,Sense
2025-08-14T16:48:00Z,38,Sense
2025-08-14T16:49:00Z,7,Sense
2025-08-14T16:50:00Z,72,Sense
2025-08-14T16:51:00Z,97,Sense
2025-08-14T16:52:00Z,103,Sense
2025-08-14T16:53:00Z,97,Sense
2025-08-14T16:54:00Z,64,Sense
2025-08-14T16:55:00Z,107,Sense
2025-08-14T16:58:04Z,70,MobileTrack
2025-08-14T16:59:04Z,81,MobileTrack
2025-08-14T17:00:04Z,13,MobileTrack
2025-08-14T17:01:04Z,66,MobileTrack
2025-08-14T17:02:04Z,68,MobileTrack
2025-08-14T17:03:04Z,57,MobileTrack
2025-08-14T17:04:04Z,2,MobileTrack
2025-08-14T17:05:04Z,51,MobileTrack
2025-08-14T17:06:04Z,2,MobileTrack
2025-08-14T17:07:04Z,86,MobileTrack
2025-08-14T17:08:04Z,17,MobileTrack
2025-08-14T17:09:04Z,65,MobileTrack
2025-08-14T17:13:04Z,40,MobileTrack
2025-08-14T17:14:04Z,39,MobileTrack
2025-08-14T17:15:04Z,44,MobileTrack
2025-08-14T17:16:04Z,65,MobileTrack
2025-08-14T17:17:04Z,27,MobileTrack
2025-08-14T17:18:04Z,83,MobileTrack
2025-08-14T17:19:04Z,81,MobileTrack
2025-08-14T17:20:04Z,26,MobileTrack
2025-08-14T17:21:04Z,29,MobileTrack
2025-08-14T17:27:00Z,4,Sense
2025-08-14T18:43:00Z,4,Sense
2025-08-18T03:22:04Z,1,MobileTrack
2025-08-18T03:23:04Z,42,MobileTrack
2025-08-18T03:24:04Z,83,MobileTrack
2025-08-18T03:25:04Z,26,MobileTrack
2025-08-18T03:27:04Z,16,MobileTrack
2025-08-18T03:35:04Z,1,MobileTrack
2025-08-18T03:36:04Z,56,MobileTrack
2025-08-18T03:37:04Z,55,MobileTrack
2025-08-18T03:38:04Z,57,MobileTrack
2025-08-18T18:10:04Z,1,MobileTrack
2025-08-18T18:11:04Z,58,MobileTrack
2025-08-18T18:12:04Z,85,MobileTrack
2025-08-18T18:13:04Z,67,MobileTrack
2025-08-18T18:14:04Z,38,MobileTrack
2025-08-18T18:15:04Z,33,MobileTrack
2025-08-18T18:16:04Z,9,MobileTrack
2025-08-18T18:26:04Z,1,MobileTrack
2025-08-18T18:27:04Z,92,MobileTrack
2025-08-18T18:28:04Z,96,MobileTrack
2025-08-18T18:29:04Z,27,MobileTrack
2025-08-19T02:23:04Z,1,MobileTrack
2025-08-19T02:24:04Z,9,MobileTrack
2025-08-19T02:31:04Z,1,MobileTrack
2025-08-19T02:32:04Z,49,MobileTrack
2025-08-19T02:33:04Z,69,MobileTrack
2025-08-19T02:39:04Z,2,MobileTrack
2025-08-19T02:40:04Z,62,MobileTrack
2025-08-19T02:41:04Z,103,MobileTrack
2025-08-19T02:42:04Z,2,MobileTrack
2025-08-19T14:34:04Z,1,MobileTrack
2025-08-19T14:35:04Z,32,MobileTrack
2025-08-19T14:36:04Z,86,MobileTrack
2025-08-19T14:37:04Z,5,MobileTrack
2025-08-19T14:45:04Z,19,MobileTrack
2025-08-19T14:46:04Z,30,MobileTrack
2025-08-19T14:47:04Z,84,MobileTrack
2025-08-19T14:48:04Z,29,MobileTrack
2025-08-19T18:56:04Z,18,MobileTrack
2025-08-19T18:57:04Z,78,MobileTrack
2025-08-19T18:58:04Z,102,MobileTrack
2025-08-19T18:59:04Z,86,MobileTrack
2025-08-19T19:00:04Z,13,MobileTrack
2025-08-19T19:01:04Z,79,MobileTrack
2025-08-19T19:02:04Z,96,MobileTrack
2025-08-19T19:03:04Z,80,MobileTrack
2025-08-20T07:47:04Z,1,MobileTrack
2025-08-20T07:48:04Z,70,MobileTrack
2025-08-20T07:49:04Z,94,MobileTrack
2025-08-20T07:50:04Z,47,MobileTrack
2025-08-20T07:51:04Z,81,MobileTrack
2025-08-20T07:52:04Z,108,MobileTrack
2025-08-20T07:53:04Z,47,MobileTrack
2025-08-20T07:56:04Z,1,MobileTrack
2025-08-20T07:57:04Z,10,MobileTrack
2025-08-20T08:04:04Z,1,MobileTrack
2025-08-20T08:05:04Z,47,MobileTrack
2025-08-20T08:06:04Z,34,MobileTrack
2025-08-20T08:07:04Z,84,MobileTrack
2025-08-21T02:56:04Z,1,MobileTrack
2025-08-21T02:57:04Z,17,MobileTrack
2025-08-21T02:58:04Z,2,MobileTrack
2025-08-21T02:59:04Z,86,MobileTrack
2025-08-21T03:00:04Z,19,MobileTrack
2025-08-21T03:01:04Z,14,MobileTrack
2025-08-21T03:06:04Z,8,MobileTrack
2025-08-21T03:07:04Z,53,MobileTrack
2025-08-21T03:08:04Z,102,MobileTrack
2025-08-21T08:24:04Z,57,MobileTrack
2025-08-21T08:25:04Z,94,MobileTrack
2025-08-21T08:26:04Z,3,MobileTrack
2025-08-21T08:27:04Z,76,MobileTrack
2025-08-21T08:28:04Z,86,MobileTrack
2025-08-21T08:29:04Z,68,MobileTrack
2025-08-21T08:30:04Z,91,MobileTrack
2025-08-21T08:31:04Z,93,MobileTrack
2025-08-21T08:32:04Z,93,MobileTrack
2025-08-21T08:33:04Z,30,MobileTrack
2025-08-21T08:34:04Z,90,MobileTrack
2025-08-21T08:35:04Z,18,MobileTrack
2025-08-21T08:41:04Z,10,MobileTrack
2025-08-21T09:13:04Z,1,MobileTrack
2025-08-21T09:14:04Z,11,MobileTrack
2025-08-21T09:19:04Z,1,MobileTrack
2025-08-21T09:20:04Z,25,MobileTrack
2025-08-21T09:22:04Z,20,MobileTrack
2025-08-21T09:23:04Z,3,MobileTrack
2025-08-21T09:48:04Z,1,MobileTrack
2025-08-21T09:49:04Z,11,MobileTrack
2025-08-21T09:56:04Z,1,MobileTrack
2025-08-21T09:57:04Z,9,MobileTrack
2025-08-21T09:59:04Z,1,MobileTrack
2025-08-21T10:00:04Z,11,MobileTrack
2025-08-21T10:01:04Z,46,MobileTrack
2025-08-21T10:02:04Z,26,MobileTrack
2025-08-21T10:03:04Z,11,MobileTrack
2025-08-21T10:04:04Z,20,MobileTrack
2025-08-21T10:05:04Z,15,MobileTrack
2025-08-21T10:06:04Z,7,MobileTrack
2025-08-21T10:07:04Z,19,MobileTrack
2025-08-21T10:09:04Z,1,MobileTrack
2025-08-21T10:10:04Z,16,MobileTrack
2025-08-21T10:30:04Z,1,MobileTrack
2025-08-21T10:31:04Z,26,MobileTrack
2025-08-21T10:33:04Z,1,MobileTrack
2025-08-21T10:34:04Z,31,MobileTrack
2025-08-21T10:35:04Z,2,MobileTrack
2025-08-21T10:36:04Z,49,MobileTrack
2025-08-21T10:37:04Z,10,MobileTrack
2025-08-21T10:43:04Z,1,MobileTrack
2025-08-21T10:44:04Z,22,MobileTrack
2025-08-21T10:45:04Z,19,MobileTrack
2025-08-21T10:53:04Z,24,MobileTrack
2025-08-21T10:54:04Z,2,MobileTrack
2025-08-21T10:55:04Z,34,MobileTrack
2025-08-21T11:03:04Z,13,MobileTrack
2025-08-21T11:08:04Z,1,MobileTrack
2025-08-21T11:09:04Z,18,MobileTrack
2025-08-21T11:17:04Z,1,MobileTrack
2025-08-21T11:18:04Z,29,MobileTrack
2025-08-21T11:23:04Z,9,MobileTrack
2025-08-21T11:24:04Z,31,MobileTrack
2025-08-21T11:25:04Z,14,MobileTrack
2025-08-21T11:32:04Z,2,MobileTrack
2025-08-21T11:33:04Z,21,MobileTrack
2025-08-21T11:34:04Z,7,MobileTrack
2025-08-21T11:35:04Z,90,MobileTrack
2025-08-21T11:36:04Z,74,MobileTrack
2025-08-21T11:37:04Z,10,MobileTrack
2025-08-21T11:38:04Z,35,MobileTrack
2025-08-21T11:39:04Z,26,MobileTrack
2025-08-21T11:43:04Z,12,MobileTrack
2025-08-21T11:44:04Z,48,MobileTrack
2025-08-21T11:45:04Z,31,MobileTrack
2025-08-21T11:46:04Z,37,MobileTrack
2025-08-21T11:47:04Z,41,MobileTrack
2025-08-21T11:48:04Z,44,MobileTrack
2025-08-21T11:49:04Z,42,MobileTrack
2025-08-21T11:50:04Z,41,MobileTrack
2025-08-21T11:51:04Z,41,MobileTrack
2025-08-21T11:52:04Z,45,MobileTrack
2025-08-21T11:53:04Z,39,MobileTrack
2025-08-21T11:54:04Z,34,MobileTrack
2025-08-21T11:55:04Z,22,MobileTrack
2025-08-21T11:56:04Z,86,MobileTrack
2025-08-21T11:57:04Z,49,MobileTrack
2025-08-21T11:58:04Z,49,MobileTrack
2025-08-21T11:59:04Z,11,MobileTrack
2025-08-21T12:05:04Z,1,MobileTrack
2025-08-21T12:06:04Z,65,MobileTrack
2025-08-21T12:07:04Z,90,MobileTrack
2025-08-21T12:08:04Z,35,MobileTrack
2025-08-21T15:08:04Z,23,MobileTrack
2025-08-21T15:09:04Z,98,MobileTrack
2025-08-21T15:10:04Z,83,MobileTrack
2025-08-21T15:11:04Z,71,MobileTrack
2025-08-21T15:12:04Z,61,MobileTrack
2025-08-21T15:13:04Z,8,MobileTrack
2025-08-21T15:14:04Z,59,MobileTrack
2025-08-21T15:15:04Z,34,MobileTrack
2025-08-21T15:27:04Z,9,MobileTrack
2025-08-21T15:28:04Z,78,MobileTrack
2025-08-21T15:29:04Z,79,MobileTrack
2025-08-21T15:30:04Z,93,MobileTrack
2025-08-21T15:31:04Z,32,MobileTrack
2025-08-21T19:45:04Z,3,MobileTrack
2025-08-21T19:46:04Z,95,MobileTrack
2025-08-21T19:47:04Z,93,MobileTrack
2025-08-21T19:48:04Z,37,MobileTrack
2025-08-21T19:49:04Z,51,MobileTrack
2025-08-21T19:50:04Z,101,MobileTrack
2025-08-21T19:51:04Z,93,MobileTrack
2025-08-22T00:14:04Z,1,MobileTrack
2025-08-22T00:15:04Z,10,MobileTrack
2025-08-22T11:06:04Z,14,MobileTrack
2025-08-22T11:07:04Z,97,MobileTrack
2025-08-22T11:08:04Z,86,MobileTrack
2025-08-22T11:09:04Z,27,MobileTrack
2025-08-22T11:10:04Z,48,MobileTrack
2025-08-22T11:11:04Z,62,MobileTrack
2025-08-22T11:12:04Z,106,MobileTrack
2025-08-22T11:13:04Z,71,MobileTrack
2025-08-22T11:14:04Z,5,MobileTrack
2025-08-22T11:15:04Z,31,MobileTrack
2025-08-22T11:16:04Z,79,MobileTrack
2025-08-22T11:17:04Z,67,MobileTrack
2025-08-22T11:18:04Z,40,MobileTrack
2025-08-22T11:19:04Z,45,MobileTrack
2025-08-22T11:20:04Z,50,MobileTrack
2025-08-22T11:21:04Z,39,MobileTrack
2025-08-22T11:22:04Z,74,MobileTrack
2025-08-22T11:23:04Z,46,MobileTrack
2025-08-22T11:24:04Z,39,MobileTrack
2025-08-22T11:25:04Z,75,MobileTrack
2025-08-22T11:26:04Z,73,MobileTrack
2025-08-22T12:16:04Z,2,MobileTrack
2025-08-22T12:17:04Z,58,MobileTrack
2025-08-22T12:18:04Z,60,MobileTrack
2025-08-22T12:19:04Z,1,MobileTrack
2025-08-22T12:20:04Z,9,MobileTrack
2025-08-22T12:21:04Z,1,MobileTrack
2025-08-22T12:22:04Z,42,MobileTrack
2025-08-22T12:23:04Z,102,MobileTrack
2025-08-22T12:24:04Z,16,MobileTrack
2025-08-22T15:14:04Z,2,MobileTrack
2025-08-22T15:15:04Z,85,MobileTrack
2025-08-22T15:16:04Z,51,MobileTrack
2025-08-22T15:17:04Z,8,MobileTrack
2025-08-22T15:19:04Z,1,MobileTrack
2025-08-22T15:20:04Z,11,MobileTrack
2025-08-22T15:29:04Z,31,MobileTrack
2025-08-22T15:30:04Z,33,MobileTrack
2025-08-22T15:31:04Z,93,MobileTrack
2025-08-23T03:08:04Z,28,MobileTrack
2025-08-23T03:09:04Z,84,MobileTrack
2025-08-23T03:10:04Z,4,MobileTrack
2025-08-23T03:11:04Z,11,MobileTrack
2025-08-23T03:17:04Z,42,MobileTrack
2025-08-23T03:18:04Z,87,MobileTrack
2025-08-23T03:19:04Z,20,MobileTrack
2025-08-23T08:21:04Z,77,MobileTrack
2025-08-23T08:22:04Z,35,MobileTrack
2025-08-23T08:25:04Z,1,MobileTrack
2025-08-23T08:26:04Z,15,MobileTrack
2025-08-23T08:35:04Z,2,MobileTrack
2025-08-23T08:36:04Z,66,MobileTrack
2025-08-23T08:37:04Z,79,MobileTrack
2025-08-23T11:06:04Z,1,MobileTrack
2025-08-23T11:07:04Z,17,MobileTrack
2025-08-23T11:08:04Z,85,MobileTrack
2025-08-23T11:09:04Z,51,MobileTrack
2025-08-23T11:10:04Z,10,MobileTrack
2025-08-23T11:17:04Z,2,MobileTrack
2025-08-23T11:18:04Z,62,MobileTrack
2025-08-23T11:19:04Z,18,MobileTrack
2025-08-23T11:21:04Z,2,MobileTrack
2025-08-23T11:22:04Z,85,MobileTrack
2025-08-23T11:23:04Z,74,MobileTrack
2025-08-23T11:24:04Z,27,MobileTrack
2025-08-23T11:25:04Z,24,MobileTrack
2025-08-23T11:32:04Z,1,MobileTrack
2025-08-23T11:33:04Z,31,MobileTrack
2025-08-23T11:34:04Z,40,MobileTrack
2025-08-23T11:35:04Z,95,MobileTrack
2025-08-23T11:36:04Z,81,MobileTrack
2025-08-23T11:37:04Z,15,MobileTrack
2025-08-23T11:38:04Z,1,MobileTrack
2025-08-23T11:39:04Z,38,MobileTrack
2025-08-23T11:40:04Z,79,MobileTrack
2025-08-23T11:41:04Z,12,MobileTrack
2025-08-23T11:43:04Z,2,MobileTrack
