timestamp,heart rate zone type
2025-10-20T18:44:00Z,LIGHT
2025-10-20T18:45:00Z,LIGHT
2025-10-20T18:46:00Z,LIGHT
2025-10-20T18:47:00Z,LIGHT
2025-10-20T18:48:00Z,LIGHT
2025-10-20T18:49:00Z,LIGHT
2025-10-20T18:50:00Z,LIGHT
2025-10-20T18:51:00Z,LIGHT
2025-10-20T18:52:00Z,LIGHT
2025-10-20T18:53:00Z,LIGHT
2025-10-20T18:54:00Z,LIGHT
2025-10-20T18:55:00Z,LIGHT
2025-10-20T18:56:00Z,LIGHT
2025-10-20T18:57:00Z,LIGHT
2025-10-20T18:58:00Z,LIGHT
2025-10-20T18:59:00Z,LIGHT
2025-10-20T19:00:00Z,LIGHT
2025-10-20T19:01:00Z,LIGHT
2025-10-20T19:02:00Z,LIGHT
2025-10-20T19:03:00Z,LIGHT
2025-10-20T19:04:00Z,LIGHT
2025-10-20T19:05:00Z,LIGHT
2025-10-20T19:06:00Z,LIGHT
2025-10-20T19:07:00Z,LIGHT
2025-10-20T19:08:00Z,LIGHT
2025-10-20T19:09:00Z,LIGHT
2025-10-20T19:10:00Z,LIGHT
2025-10-20T19:11:00Z,LIGHT
2025-10-20T19:12:00Z,LIGHT
2025-10-20T19:13:00Z,LIGHT
2025-10-20T19:14:00Z,LIGHT
2025-10-20T19:15:00Z,LIGHT
2025-10-20T19:16:00Z,LIGHT
2025-10-20T19:17:00Z,LIGHT
2025-10-20T19:18:00Z,LIGHT
2025-10-20T19:19:00Z,LIGHT
2025-10-20T19:20:00Z,LIGHT
2025-10-20T19:21:00Z,LIGHT
2025-10-20T19:22:00Z,LIGHT
2025-10-20T19:23:00Z,LIGHT
2025-10-20T19:24:00Z,LIGHT
2025-10-20T19:25:00Z,LIGHT
2025-10-20T19:26:00Z,LIGHT
2025-10-20T19:27:00Z,LIGHT
2025-10-20T19:28:00Z,LIGHT
2025-10-20T19:29:00Z,LIGHT
2025-10-20T19:30:00Z,LIGHT
2025-10-20T19:31:00Z,LIGHT
2025-10-20T19:32:00Z,LIGHT
2025-10-20T19:33:00Z,LIGHT
2025-10-20T19:34:00Z,LIGHT
2025-10-20T19:35:00Z,LIGHT
2025-10-20T19:36:00Z,LIGHT
2025-10-20T19:37:00Z,LIGHT
2025-10-20T19:38:00Z,MODERATE
2025-10-20T19:39:00Z,MODERATE
2025-10-20T19:40:00Z,LIGHT
2025-10-20T19:41:00Z,LIGHT
2025-10-20T19:42:00Z,LIGHT
2025-10-20T19:43:00Z,LIGHT
2025-10-20T19:44:00Z,LIGHT
2025-10-20T19:45:00Z,LIGHT
2025-10-20T19:46:00Z,MODERATE
2025-10-20T19:47:00Z,LIGHT
2025-10-20T19:48:00Z,LIGHT
2025-10-20T19:49:00Z,LIGHT
2025-10-20T19:50:00Z,LIGHT
2025-10-20T19:51:00Z,LIGHT
2025-10-20T19:52:00Z,LIGHT
2025-10-20T19:53:00Z,LIGHT
2025-10-20T19:54:00Z,LIGHT
2025-10-20T19:55:00Z,LIGHT
2025-10-20T19:56:00Z,LIGHT
2025-10-20T19:57:00Z,LIGHT
2025-10-20T19:58:00Z,MODERATE
2025-10-20T19:59:00Z,VIGOROUS
2025-10-20T20:00:00Z,VIGOROUS
2025-10-20T20:01:00Z,MODERATE
2025-10-20T20:02:00Z,MODERATE
2025-10-20T20:03:00Z,MODERATE
2025-10-20T20:04:00Z,LIGHT
2025-10-20T20:05:00Z,MODERATE
2025-10-20T20:06:00Z,MODERATE
2025-10-20T20:07:00Z,MODERATE
2025-10-20T20:08:00Z,VIGOROUS
2025-10-20T20:09:00Z,VIGOROUS
2025-10-20T20:10:00Z,VIGOROUS
2025-10-20T20:11:00Z,VIGOROUS
2025-10-20T20:12:00Z,MODERATE
2025-10-20T20:13:00Z,MODERATE
2025-10-20T20:14:00Z,MODERATE
2025-10-20T20:15:00Z,LIGHT
2025-10-20T20:16:00Z,LIGHT
2025-10-20T21:05:00Z,LIGHT
2025-10-20T21:06:00Z,LIGHT
2025-10-20T21:07:00Z,LIGHT
2025-10-20T21:08:00Z,LIGHT
2025-10-21T03:10:00Z,LIGHT
2025-10-21T03:11:00Z,LIGHT
2025-10-21T06:29:00Z,LIGHT
2025-10-21T06:30:00Z,LIGHT
2025-10-21T06:31:00Z,MODERATE
2025-10-21T06:32:00Z,MODERATE
2025-10-21T06:33:00Z,MODERATE
2025-10-21T06:34:00Z,MODERATE
2025-10-21T06:35:00Z,MODERATE
2025-10-21T06:36:00Z,MODERATE
2025-10-21T06:37:00Z,MODERATE
2025-10-21T06:38:00Z,LIGHT
2025-10-21T06:39:00Z,LIGHT
2025-10-21T06:40:00Z,LIGHT
2025-10-21T06:41:00Z,LIGHT
2025-10-21T06:42:00Z,LIGHT
2025-10-21T06:43:00Z,LIGHT
2025-10-21T06:44:00Z,LIGHT
2025-10-21T06:45:00Z,LIGHT
2025-10-21T06:46:00Z,LIGHT
2025-10-21T06:47:00Z,LIGHT
2025-10-21T06:48:00Z,LIGHT
2025-10-27T15:30:00Z,LIGHT
2025-10-27T15:32:00Z,LIGHT
2025-10-27T15:33:00Z,LIGHT
2025-10-27T15:34:00Z,LIGHT
2025-10-27T15:35:00Z,LIGHT
2025-10-27T15:36:00Z,LIGHT
2025-10-27T15:37:00Z,LIGHT
2025-10-27T15:38:00Z,LIGHT
2025-10-27T15:39:00Z,LIGHT
2025-10-27T15:40:00Z,LIGHT
2025-10-27T15:41:00Z,LIGHT
2025-10-27T15:42:00Z,LIGHT
2025-10-27T15:43:00Z,LIGHT
2025-10-27T15:44:00Z,LIGHT
2025-10-27T15:45:00Z,LIGHT
2025-10-27T15:46:00Z,LIGHT
2025-10-27T15:47:00Z,LIGHT
2025-10-27T15:48:00Z,LIGHT
2025-10-27T15:49:00Z,LIGHT
2025-10-27T15:50:00Z,LIGHT
2025-10-27T15:51:00Z,LIGHT
2025-10-27T15:52:00Z,LIGHT
2025-10-27T15:53:00Z,LIGHT
2025-10-27T15:54:00Z,LIGHT
2025-10-27T15:55:00Z,LIGHT
2025-10-27T15:56:00Z,LIGHT
2025-10-27T15:57:00Z,LIGHT
2025-10-27T15:58:00Z,LIGHT
2025-10-27T15:59:00Z,LIGHT
2025-10-27T16:00:00Z,LIGHT
2025-10-27T16:01:00Z,LIGHT
2025-10-27T16:02:00Z,LIGHT
2025-10-27T16:03:00Z,LIGHT
2025-10-27T16:04:00Z,LIGHT
2025-10-27T16:05:00Z,LIGHT
2025-10-27T16:06:00Z,LIGHT
2025-10-27T16:07:00Z,LIGHT
2025-10-27T16:08:00Z,LIGHT
2025-10-27T16:09:00Z,LIGHT
2025-10-27T16:10:00Z,LIGHT
2025-10-27T16:11:00Z,LIGHT
2025-10-27T16:12:00Z,LIGHT
2025-10-27T16:13:00Z,LIGHT
2025-10-27T16:14:00Z,LIGHT
2025-10-27T16:15:00Z,LIGHT
2025-10-27T16:16:00Z,LIGHT
2025-10-27T16:17:00Z,LIGHT
2025-10-27T16:18:00Z,LIGHT
2025-10-27T16:19:00Z,LIGHT
2025-10-27T16:20:00Z,LIGHT
2025-10-27T16:21:00Z,LIGHT
2025-10-27T16:22:00Z,LIGHT
2025-10-27T16:23:00Z,LIGHT
2025-10-27T16:24:00Z,LIGHT
2025-10-27T16:25:00Z,LIGHT
2025-10-27T16:26:00Z,LIGHT
2025-10-27T16:27:00Z,LIGHT
2025-10-27T16:28:00Z,LIGHT
2025-10-27T16:29:00Z,LIGHT
2025-10-27T16:30:00Z,LIGHT
2025-10-27T16:31:00Z,LIGHT
2025-10-27T16:32:00Z,LIGHT
2025-10-27T16:33:00Z,LIGHT
2025-10-27T16:34:00Z,LIGHT
2025-10-27T16:35:00Z,LIGHT
2025-10-27T16:36:00Z,LIGHT
2025-10-27T16:37:00Z,LIGHT
2025-10-27T16:38:00Z,LIGHT
2025-10-27T16:39:00Z,LIGHT
2025-10-27T16:40:00Z,LIGHT
2025-10-27T16:41:00Z,LIGHT
2025-10-27T16:42:00Z,LIGHT
2025-10-27T16:43:00Z,LIGHT
2025-10-27T16:44:00Z,LIGHT
2025-10-27T16:45:00Z,LIGHT
2025-10-27T16:46:00Z,LIGHT
2025-10-27T16:47:00Z,LIGHT
2025-10-27T16:48:00Z,LIGHT
2025-10-27T16:49:00Z,LIGHT
2025-10-27T16:50:00Z,LIGHT
2025-10-27T16:51:00Z,LIGHT
2025-10-27T16:52:00Z,LIGHT
2025-10-27T16:53:00Z,LIGHT
2025-10-27T16:54:00Z,LIGHT
2025-10-27T16:55:00Z,LIGHT
2025-10-27T16:56:00Z,LIGHT
2025-10-27T16:57:00Z,LIGHT
2025-10-27T16:58:00Z,LIGHT
2025-10-27T16:59:00Z,LIGHT
2025-10-27T17:00:00Z,LIGHT
2025-10-27T17:01:00Z,LIGHT
2025-10-27T17:02:00Z,LIGHT
2025-10-27T17:03:00Z,LIGHT
2025-10-27T17:04:00Z,LIGHT
2025-10-27T17:05:00Z,LIGHT
2025-10-27T17:06:00Z,LIGHT
2025-10-27T17:07:00Z,LIGHT
2025-10-27T17:08:00Z,LIGHT
2025-10-27T17:09:00Z,LIGHT
2025-10-27T17:10:00Z,LIGHT
2025-10-27T17:11:00Z,LIGHT
2025-10-27T17:12:00Z,LIGHT
2025-10-27T17:13:00Z,LIGHT
2025-10-27T17:14:00Z,LIGHT
2025-10-27T17:15:00Z,LIGHT
2025-10-27T17:16:00Z,LIGHT
2025-10-27T17:17:00Z,LIGHT
2025-10-27T17:18:00Z,LIGHT
2025-10-27T17:19:00Z,LIGHT
2025-10-27T17:20:00Z,LIGHT
2025-10-27T17:21:00Z,LIGHT
2025-10-27T17:23:00Z,LIGHT
2025-10-27T17:24:00Z,LIGHT
2025-10-27T17:25:00Z,LIGHT
2025-10-27T17:26:00Z,LIGHT
2025-10-27T17:27:00Z,LIGHT
2025-10-27T17:28:00Z,LIGHT
2025-10-27T17:30:00Z,LIGHT
2025-10-27T17:31:00Z,LIGHT
2025-10-27T17:33:00Z,LIGHT
2025-10-27T17:34:00Z,LIGHT
2025-10-27T17:35:00Z,LIGHT
2025-10-27T17:37:00Z,LIGHT
2025-10-27T17:38:00Z,LIGHT
2025-10-27T18:05:00Z,LIGHT
2025-10-27T18:06:00Z,LIGHT
2025-10-27T18:19:00Z,LIGHT
2025-10-27T18:20:00Z,LIGHT
2025-10-27T18:29:00Z,LIGHT
2025-10-27T18:32:00Z,LIGHT
2025-10-27T18:33:00Z,LIGHT
2025-10-27T18:37:00Z,LIGHT
2025-10-28T01:45:00Z,LIGHT
2025-10-28T01:46:00Z,LIGHT
2025-10-28T02:30:00Z,LIGHT
2025-10-28T02:31:00Z,LIGHT
2025-10-28T02:32:00Z,LIGHT
2025-10-28T02:57:00Z,LIGHT
2025-10-28T03:01:00Z,LIGHT
2025-10-28T03:03:00Z,LIGHT
2025-10-28T03:04:00Z,LIGHT
2025-10-28T03:14:00Z,LIGHT
2025-10-28T03:15:00Z,LIGHT
2025-10-28T03:16:00Z,LIGHT
2025-10-28T03:20:00Z,LIGHT
2025-10-28T03:29:00Z,LIGHT
2025-10-28T03:30:00Z,LIGHT
2025-10-28T03:31:00Z,LIGHT
2025-10-28T03:32:00Z,LIGHT
2025-10-28T03:33:00Z,LIGHT
2025-10-28T03:34:00Z,LIGHT
2025-10-28T03:54:00Z,LIGHT
2025-10-28T03:55:00Z,LIGHT
2025-10-28T03:56:00Z,LIGHT
2025-10-28T04:09:00Z,LIGHT
2025-10-28T04:10:00Z,LIGHT
2025-10-28T04:11:00Z,LIGHT
2025-10-28T04:19:00Z,LIGHT
2025-10-28T04:20:00Z,LIGHT
2025-10-28T04:21:00Z,LIGHT
2025-10-28T04:22:00Z,LIGHT
2025-10-28T04:23:00Z,LIGHT
2025-10-28T04:24:00Z,LIGHT
2025-10-28T04:26:00Z,LIGHT
2025-10-28T04:27:00Z,LIGHT
2025-10-28T04:28:00Z,LIGHT
2025-10-28T04:29:00Z,LIGHT
2025-10-28T04:30:00Z,LIGHT
2025-10-28T04:31:00Z,LIGHT
2025-10-28T04:32:00Z,LIGHT
2025-10-28T04:33:00Z,LIGHT
2025-10-28T04:34:00Z,LIGHT
2025-10-28T04:35:00Z,LIGHT
2025-10-28T04:36:00Z,LIGHT
2025-10-28T04:37:00Z,LIGHT
2025-10-28T04:38:00Z,LIGHT
2025-10-28T04:47:00Z,LIGHT
2025-10-28T04:48:00Z,LIGHT
2025-10-28T04:49:00Z,LIGHT
2025-10-28T05:03:00Z,LIGHT
2025-10-28T05:04:00Z,LIGHT
2025-10-28T05:05:00Z,LIGHT
2025-10-28T05:06:00Z,LIGHT
2025-10-28T05:07:00Z,LIGHT
2025-10-28T05:08:00Z,LIGHT
2025-10-28T05:09:00Z,LIGHT
2025-10-28T05:10:00Z,LIGHT
2025-10-28T05:11:00Z,LIGHT
2025-10-28T05:12:00Z,LIGHT
2025-10-28T05:20:00Z,LIGHT
2025-10-28T05:21:00Z,LIGHT
2025-10-28T05:22:00Z,LIGHT
2025-10-28T05:23:00Z,LIGHT
2025-10-28T05:24:00Z,LIGHT
2025-10-28T05:25:00Z,LIGHT
2025-10-28T05:26:00Z,LIGHT
2025-10-28T05:27:00Z,LIGHT
2025-10-28T05:28:00Z,LIGHT
2025-10-28T05:29:00Z,LIGHT
2025-10-28T05:30:00Z,MODERATE
2025-10-28T05:31:00Z,LIGHT
2025-10-28T05:41:00Z,LIGHT
2025-10-28T05:42:00Z,LIGHT
2025-10-28T05:43:00Z,LIGHT
2025-10-28T05:44:00Z,LIGHT
2025-10-28T05:45:00Z,LIGHT
2025-10-28T05:46:00Z,LIGHT
2025-10-28T05:47:00Z,LIGHT
2025-10-28T05:48:00Z,LIGHT
2025-10-28T05:49:00Z,LIGHT
2025-10-28T05:50:00Z,LIGHT
2025-10-28T05:51:00Z,LIGHT
2025-10-28T05:52:00Z,LIGHT
2025-10-28T05:57:00Z,LIGHT
2025-10-28T06:09:00Z,LIGHT
2025-10-28T06:27:00Z,MODERATE
2025-10-28T06:28:00Z,LIGHT
2025-10-28T06:29:00Z,LIGHT
2025-10-28T06:30:00Z,LIGHT
2025-10-28T06:31:00Z,LIGHT
2025-10-28T06:32:00Z,LIGHT
2025-10-28T06:33:00Z,LIGHT
2025-10-28T06:34:00Z,LIGHT
2025-10-28T06:35:00Z,LIGHT
2025-10-28T06:36:00Z,LIGHT
2025-10-28T06:37:00Z,LIGHT
2025-10-28T06:38:00Z,LIGHT
2025-10-28T06:39:00Z,LIGHT
2025-10-28T06:40:00Z,LIGHT
2025-10-28T06:41:00Z,LIGHT
2025-10-28T06:42:00Z,LIGHT
2025-10-28T06:43:00Z,LIGHT
2025-10-28T06:44:00Z,LIGHT
2025-10-28T06:45:00Z,LIGHT
2025-10-28T06:46:00Z,LIGHT
2025-10-28T06:47:00Z,LIGHT
2025-10-28T06:48:00Z,MODERATE
2025-10-28T06:49:00Z,LIGHT
2025-10-28T06:50:00Z,LIGHT
2025-10-28T06:51:00Z,LIGHT
2025-10-28T06:52:00Z,LIGHT
2025-10-28T06:53:00Z,LIGHT
2025-10-28T06:54:00Z,LIGHT
2025-10-28T06:55:00Z,LIGHT
2025-10-28T06:56:00Z,LIGHT
2025-10-28T06:57:00Z,LIGHT
2025-10-28T06:58:00Z,LIGHT
2025-10-28T06:59:00Z,LIGHT
2025-10-28T07:00:00Z,LIGHT
2025-10-28T07:01:00Z,LIGHT
2025-10-28T07:02:00Z,LIGHT
2025-10-28T07:03:00Z,LIGHT
2025-10-28T07:04:00Z,LIGHT
2025-10-28T07:05:00Z,LIGHT
2025-10-28T07:06:00Z,LIGHT
2025-10-28T07:07:00Z,LIGHT
2025-10-28T07:08:00Z,LIGHT
2025-10-28T07:09:00Z,LIGHT
2025-10-28T07:10:00Z,LIGHT
2025-10-28T07:11:00Z,LIGHT
2025-10-28T07:12:00Z,LIGHT
2025-10-28T07:13:00Z,LIGHT
2025-10-28T07:14:00Z,LIGHT
2025-10-28T07:15:00Z,LIGHT
2025-10-28T07:16:00Z,LIGHT
2025-10-28T07:17:00Z,LIGHT
2025-10-28T07:18:00Z,LIGHT
2025-10-28T07:19:00Z,LIGHT
2025-10-28T07:20:00Z,LIGHT
2025-10-28T07:21:00Z,LIGHT
2025-10-28T07:22:00Z,LIGHT
2025-10-28T07:23:00Z,LIGHT
2025-10-28T07:24:00Z,LIGHT
2025-10-28T07:25:00Z,LIGHT
2025-10-28T07:26:00Z,LIGHT
2025-10-28T07:27:00Z,LIGHT
2025-10-28T07:28:00Z,LIGHT
2025-10-28T07:55:00Z,LIGHT
2025-10-28T07:56:00Z,LIGHT
2025-10-28T07:57:00Z,LIGHT
2025-10-28T07:58:00Z,LIGHT
2025-10-28T07:59:00Z,LIGHT
2025-10-28T08:00:00Z,LIGHT
2025-10-28T08:01:00Z,LIGHT
2025-10-28T08:02:00Z,LIGHT
2025-10-28T08:03:00Z,LIGHT
2025-10-28T08:04:00Z,LIGHT
2025-10-28T08:05:00Z,LIGHT
2025-10-28T08:06:00Z,LIGHT
2025-10-28T08:07:00Z,LIGHT
2025-10-28T08:08:00Z,LIGHT
2025-10-28T08:09:00Z,LIGHT
2025-10-28T08:10:00Z,LIGHT
2025-10-28T08:11:00Z,LIGHT
2025-10-28T08:12:00Z,LIGHT
2025-10-28T08:13:00Z,LIGHT
2025-10-28T08:14:00Z,LIGHT
2025-10-28T08:15:00Z,LIGHT
2025-10-28T08:16:00Z,LIGHT
2025-10-28T08:17:00Z,LIGHT
2025-10-28T08:18:00Z,LIGHT
2025-10-28T08:19:00Z,LIGHT
2025-10-28T08:20:00Z,LIGHT
2025-10-28T08:21:00Z,LIGHT
2025-10-28T08:22:00Z,LIGHT
2025-10-28T08:23:00Z,LIGHT
2025-10-28T08:24:00Z,LIGHT
2025-10-28T08:25:00Z,LIGHT
2025-10-28T08:26:00Z,LIGHT
2025-10-28T08:27:00Z,LIGHT
2025-10-28T08:28:00Z,LIGHT
2025-10-28T08:29:00Z,LIGHT
2025-10-28T08:30:00Z,LIGHT
2025-10-28T08:31:00Z,LIGHT
2025-10-28T08:32:00Z,LIGHT
2025-10-28T08:33:00Z,LIGHT
2025-10-28T08:34:00Z,LIGHT
2025-10-28T08:35:00Z,LIGHT
2025-10-28T08:36:00Z,LIGHT
2025-10-28T08:37:00Z,LIGHT
2025-10-28T08:38:00Z,LIGHT
2025-10-28T08:39:00Z,LIGHT
2025-10-28T08:40:00Z,LIGHT
2025-10-28T08:41:00Z,LIGHT
2025-10-28T08:42:00Z,LIGHT
2025-10-28T08:43:00Z,LIGHT
2025-10-28T08:44:00Z,LIGHT
2025-10-28T08:45:00Z,LIGHT
2025-10-28T08:46:00Z,LIGHT
2025-10-28T08:47:00Z,LIGHT
