timestamp,heart rate zone type,data source
2025-11-06T18:23:00Z,LIGHT,Fitbit App
2025-11-06T18:24:00Z,LIGHT,Fitbit App
2025-11-06T18:25:00Z,LIGHT,Fitbit App
2025-11-06T18:26:00Z,LIGHT,Fitbit App
2025-11-06T18:27:00Z,LIGHT,Fitbit App
2025-11-06T18:28:00Z,LIGHT,Fitbit App
2025-11-06T18:29:00Z,LIGHT,Fitbit App
2025-11-06T18:30:00Z,LIGHT,Fitbit App
2025-11-06T18:31:00Z,LIGHT,Fitbit App
2025-11-06T18:32:00Z,LIGHT,Fitbit App
2025-11-06T18:33:00Z,LIGHT,Fitbit App
2025-11-06T18:34:00Z,LIGHT,Fitbit App
2025-11-06T18:35:00Z,LIGHT,Fitbit App
2025-11-06T18:36:00Z,LIGHT,Fitbit App
2025-11-06T18:37:00Z,LIGHT,Fitbit App
2025-11-06T18:38:00Z,LIGHT,Fitbit App
2025-11-06T18:39:00Z,LIGHT,Fitbit App
2025-11-06T18:40:00Z,LIGHT,Fitbit App
2025-11-06T18:41:00Z,LIGHT,Fitbit App
2025-11-06T18:42:00Z,LIGHT,Fitbit App
2025-11-06T18:43:00Z,LIGHT,Fitbit App
2025-11-06T18:44:00Z,LIGHT,Fitbit App
2025-11-06T18:45:00Z,LIGHT,Fitbit App
2025-11-06T18:46:00Z,LIGHT,Fitbit App
2025-11-06T18:47:00Z,LIGHT,Fitbit App
2025-11-06T18:48:00Z,LIGHT,Fitbit App
2025-11-06T18:49:00Z,LIGHT,Fitbit App
2025-11-06T18:50:00Z,LIGHT,Fitbit App
2025-11-06T18:51:00Z,LIGHT,Fitbit App
2025-11-06T18:52:00Z,LIGHT,Fitbit App
2025-11-06T18:53:00Z,LIGHT,Fitbit App
2025-11-06T18:54:00Z,LIGHT,Fitbit App
2025-11-06T18:55:00Z,LIGHT,Fitbit App
2025-11-06T18:56:00Z,LIGHT,Fitbit App
2025-11-06T18:57:00Z,LIGHT,Fitbit App
2025-11-06T18:58:00Z,LIGHT,Fitbit App
2025-11-06T18:59:00Z,LIGHT,Fitbit App
2025-11-06T19:00:00Z,LIGHT,Fitbit App
2025-11-06T19:01:00Z,LIGHT,Fitbit App
2025-11-06T19:02:00Z,LIGHT,Fitbit App
2025-11-06T19:03:00Z,LIGHT,Fitbit App
2025-11-06T19:04:00Z,LIGHT,Fitbit App
2025-11-06T19:05:00Z,LIGHT,Fitbit App
2025-11-06T19:06:00Z,LIGHT,Fitbit App
2025-11-06T19:07:00Z,LIGHT,Fitbit App
2025-11-06T19:08:00Z,LIGHT,Fitbit App
2025-11-06T19:09:00Z,LIGHT,Fitbit App
2025-11-06T19:10:00Z,LIGHT,Fitbit App
2025-11-06T19:11:00Z,LIGHT,Fitbit App
2025-11-06T19:12:00Z,LIGHT,Fitbit App
2025-11-06T19:13:00Z,LIGHT,Fitbit App
2025-11-06T19:14:00Z,LIGHT,Fitbit App
2025-11-06T19:15:00Z,LIGHT,Fitbit App
2025-11-06T19:16:00Z,LIGHT,Fitbit App
2025-11-06T19:17:00Z,LIGHT,Fitbit App
2025-11-06T19:18:00Z,LIGHT,Fitbit App
2025-11-06T19:19:00Z,LIGHT,Fitbit App
2025-11-06T19:20:00Z,LIGHT,Fitbit App
2025-11-06T19:21:00Z,LIGHT,Fitbit App
2025-11-06T19:22:00Z,LIGHT,Fitbit App
2025-11-06T19:23:00Z,LIGHT,Fitbit App
2025-11-06T19:24:00Z,LIGHT,Fitbit App
2025-11-06T19:25:00Z,LIGHT,Fitbit App
2025-11-06T19:26:00Z,LIGHT,Fitbit App
2025-11-06T19:27:00Z,LIGHT,Fitbit App
2025-11-06T19:28:00Z,LIGHT,Fitbit App
2025-11-06T19:29:00Z,LIGHT,Fitbit App
2025-11-06T19:30:00Z,LIGHT,Fitbit App
2025-11-06T19:31:00Z,LIGHT,Fitbit App
2025-11-06T19:32:00Z,LIGHT,Fitbit App
2025-11-06T19:33:00Z,LIGHT,Fitbit App
2025-11-06T19:34:00Z,LIGHT,Fitbit App
2025-11-06T19:35:00Z,LIGHT,Fitbit App
2025-11-06T19:36:00Z,LIGHT,Fitbit App
2025-11-06T19:37:00Z,LIGHT,Fitbit App
2025-11-06T19:38:00Z,LIGHT,Fitbit App
2025-11-06T19:39:00Z,LIGHT,Fitbit App
2025-11-06T19:40:00Z,LIGHT,Fitbit App
2025-11-06T19:41:00Z,LIGHT,Fitbit App
2025-11-06T19:42:00Z,LIGHT,Fitbit App
2025-11-06T19:43:00Z,LIGHT,Fitbit App
2025-11-06T19:44:00Z,LIGHT,Fitbit App
2025-11-06T19:45:00Z,LIGHT,Fitbit App
2025-11-06T19:46:00Z,LIGHT,Fitbit App
2025-11-06T19:47:00Z,LIGHT,Fitbit App
2025-11-06T19:48:00Z,LIGHT,Fitbit App
2025-11-06T19:49:00Z,LIGHT,Fitbit App
2025-11-06T19:50:00Z,LIGHT,Fitbit App
2025-11-06T19:51:00Z,LIGHT,Fitbit App
2025-11-06T19:52:00Z,LIGHT,Fitbit App
2025-11-06T19:53:00Z,LIGHT,Fitbit App
2025-11-06T19:54:00Z,LIGHT,Fitbit App
2025-11-06T19:55:00Z,LIGHT,Fitbit App
2025-11-06T19:56:00Z,LIGHT,Fitbit App
2025-11-06T19:57:00Z,LIGHT,Fitbit App
2025-11-06T19:58:00Z,LIGHT,Fitbit App
2025-11-06T19:59:00Z,LIGHT,Fitbit App
2025-11-06T20:00:00Z,LIGHT,Fitbit App
2025-11-06T20:01:00Z,LIGHT,Fitbit App
2025-11-06T20:02:00Z,LIGHT,Fitbit App
2025-11-06T20:03:00Z,LIGHT,Fitbit App
2025-11-06T20:04:00Z,LIGHT,Fitbit App
2025-11-06T20:05:00Z,LIGHT,Fitbit App
2025-11-06T20:06:00Z,LIGHT,Fitbit App
2025-11-06T20:07:00Z,LIGHT,Fitbit App
2025-11-06T20:08:00Z,LIGHT,Fitbit App
2025-11-06T20:09:00Z,LIGHT,Fitbit App
2025-11-06T20:10:00Z,LIGHT,Fitbit App
2025-11-06T20:11:00Z,LIGHT,Fitbit App
2025-11-06T20:12:00Z,LIGHT,Fitbit App
2025-11-06T20:13:00Z,LIGHT,Fitbit App
2025-11-06T20:14:00Z,LIGHT,Fitbit App
2025-11-06T20:15:00Z,LIGHT,Fitbit App
2025-11-06T20:16:00Z,LIGHT,Fitbit App
2025-11-07T05:52:00Z,LIGHT,Fitbit App
2025-11-07T05:53:00Z,LIGHT,Fitbit App
2025-11-07T05:54:00Z,LIGHT,Fitbit App
2025-11-07T05:55:00Z,LIGHT,Fitbit App
2025-11-07T05:56:00Z,LIGHT,Fitbit App
2025-11-07T05:57:00Z,LIGHT,Fitbit App
2025-11-07T05:58:00Z,LIGHT,Fitbit App
2025-11-07T05:59:00Z,LIGHT,Fitbit App
2025-11-07T06:00:00Z,LIGHT,Fitbit App
2025-11-07T06:01:00Z,LIGHT,Fitbit App
2025-11-07T06:02:00Z,LIGHT,Fitbit App
2025-11-07T06:03:00Z,LIGHT,Fitbit App
2025-11-07T06:04:00Z,LIGHT,Fitbit App
2025-11-07T06:05:00Z,LIGHT,Fitbit App
2025-11-07T06:06:00Z,LIGHT,Fitbit App
2025-11-07T06:07:00Z,LIGHT,Fitbit App
2025-11-07T06:08:00Z,LIGHT,Fitbit App
2025-11-07T06:09:00Z,LIGHT,Fitbit App
2025-11-07T06:10:00Z,LIGHT,Fitbit App
2025-11-07T06:11:00Z,LIGHT,Fitbit App
2025-11-07T06:12:00Z,LIGHT,Fitbit App
2025-11-07T06:13:00Z,LIGHT,Fitbit App
2025-11-07T06:14:00Z,LIGHT,Fitbit App
2025-11-07T06:15:00Z,LIGHT,Fitbit App
2025-11-07T06:16:00Z,LIGHT,Fitbit App
2025-11-07T06:17:00Z,LIGHT,Fitbit App
2025-11-07T06:18:00Z,LIGHT,Fitbit App
2025-11-07T06:19:00Z,LIGHT,Fitbit App
2025-11-07T06:20:00Z,LIGHT,Fitbit App
2025-11-07T06:21:00Z,LIGHT,Fitbit App
2025-11-07T06:22:00Z,LIGHT,Fitbit App
2025-11-07T06:23:00Z,LIGHT,Fitbit App
2025-11-07T06:24:00Z,LIGHT,Fitbit App
2025-11-07T06:25:00Z,LIGHT,Fitbit App
2025-11-07T06:26:00Z,LIGHT,Fitbit App
2025-11-07T06:27:00Z,LIGHT,Fitbit App
2025-11-07T06:28:00Z,LIGHT,Fitbit App
2025-11-07T06:29:00Z,LIGHT,Fitbit App
2025-11-07T06:30:00Z,LIGHT,Fitbit App
2025-11-07T06:31:00Z,LIGHT,Fitbit App
2025-11-07T06:32:00Z,LIGHT,Fitbit App
2025-11-07T06:33:00Z,LIGHT,Fitbit App
2025-11-07T06:34:00Z,LIGHT,Fitbit App
2025-11-07T06:35:00Z,LIGHT,Fitbit App
2025-11-07T06:36:00Z,LIGHT,Fitbit App
2025-11-07T06:37:00Z,LIGHT,Fitbit App
2025-11-07T06:38:00Z,LIGHT,Fitbit App
2025-11-07T06:39:00Z,LIGHT,Fitbit App
2025-11-07T06:40:00Z,LIGHT,Fitbit App
2025-11-07T06:41:00Z,LIGHT,Fitbit App
